"wikidataId","fullName","frName","birthDate","birthPlace","deathDate","deathPlace","height","positions"
"Q3380758","Philippe Tapié","Philippe Tapié",1966-11-02,"Vic-en-Bigorre",NA,NA,183,"Prop"
"Q3381083","Phillip Matthews","Phillip Matthews",1960-01-21,NA,NA,NA,NA,"Flanker"
"Q3381093","Phillip Van Schalkwyk","Phillip van Schalkwyk",1980-01-16,"Bellville; South Africa",NA,NA,188,"Number 8"
"Q3382665","Pier-Nicol Feldis","Pier-Nicol Feldis",1986-01-01,NA,NA,NA,NA,"Hooker"
"Q3382698","Pierce O'Brien-Butler","Pierce O'Brien-Butler",1877-01-12,"Tipperary (town)",1902-01-15,"Wynberg; Cape Town",NA,"Fullback"
"Q3382766","Pierre-Alain Nègre-Gauthier","Pierre-Alain Nègre-Gauthier",1981-07-11,NA,NA,NA,NA,"Winger"
"Q3382778","Pierre-Alexandre Dut","Pierre-Alexandre Dut",1985-02-27,NA,NA,NA,180,"Fly-Half"
"Q3382983","Pierre-Emmanuel Garcia","Pierre-Emmanuel Garcia",1983-02-12,"Narbonne",NA,NA,184,"Centre"
"Q3383091","Pierre-Gilles Lakafia","Pierre-Gilles Lakafia",1987-03-12,"Tours",NA,NA,186,"Winger"
"Q3383119","Pierre-Henry Broncan","Pierre-Henry Broncan",1974-05-22,"Auch",NA,NA,182,"Scrum-Half"
"Q3383423","Pierre-Olivier Julien","Pierre-Olivier Julien",1982-03-21,NA,NA,NA,185,"Winger"
"Q3383471","Pierre-Philippe Lafond","Pierre-Philippe Lafond",1984-12-19,"Angoulême",NA,NA,188,"Prop"
"Q3383577","Pierre-Yves Montagnat","Pierre-Yves Montagnat",1986-03-05,"Grenoble",NA,NA,173,"Fullback; Winger"
"Q3383592","Pierre-Édouard Detrez","Pierre-Édouard Detrez",1956-06-17,"Paris",NA,NA,181,"Prop; Flanker"
"Q3383646","Pierre Aguillon","Pierre Aguillon",1987-03-27,"Lourdes",NA,NA,179,"Centre"
"Q3383662","Pierre Albaladejo","Pierre Albaladejo",1933-12-14,"Dax; Landes",NA,NA,180,"Fly-Half; Fullback"
"Q3383765","Pierre Aristouy","Pierre Aristouy",1920-10-18,"Arette",1974-05-17,"Toulouse",183,"2nd Row; Prop"
"Q3383778","Pierre Arthapignet","Pierre Arthapignet",1963-04-02,"Mauléon-Licharre",NA,NA,185,"Number 8"
"Q3383842","Pierre Balineau","Pierre Balineau",NA,"Bordeaux",NA,NA,178,"Hooker"
"Q3383932","Pierre Bérard","Pierre Bérard",1991-05-23,NA,NA,NA,186,"Fullback; Winger; Centre"
"Q3383935","Pierre Berbizier","Pierre Berbizier",1958-06-17,"Saint-Gaudens; Haute-Garonne",NA,NA,169,"Scrum-Half"
"Q3383946","Pierre Bernard","Pierre Bernard",1989-01-31,"Toulouse",NA,NA,187,"Fly-Half"
"Q3383963","Pierre Bertrand","Pierre Bertrand",1927-10-27,NA,2018-11-13,NA,NA,"Prop"
"Q3383977","Pierre Besson","Pierre Besson",1940-04-01,"Saint-Astier; Dordogne",NA,NA,165,"Winger"
"Q3383981","Pierre Bessot","Pierre Bessot",1935-03-04,"Objat",2021-05-27,"Brive-la-Gaillarde",172,"Hooker"
"Q3384019","Pierre Biémouret","Pierre Biémouret",1943-04-11,"Mas-d'Auvignon",2022-11-23,"Toulouse",185,"Flanker"
"Q3384066","Pierre Bondouy","Pierre Bondouy",1970-07-30,"Villefranche-de-Lauragais",NA,NA,182,"Winger; Centre; Fullback"
"Q3384263","Pierre Caillet","Pierre Caillet",1980-08-17,"La Mure",NA,NA,191,"Number 8"
"Q3384273","Pierre Camou","Pierre Camou",1945-08-18,NA,2018-08-15,NA,NA,NA
"Q3384280","Pierre Capdevielle","Pierre Capdevielle",1974-03-30,"Oloron-Sainte-Marie",NA,NA,185,"Prop"
"Q3384323","Pierre Cazals","Pierre Cazals",1931-02-08,"Labrit",2015-10-15,"Bretagne-de-Marsan",180,"Prop"
"Q3384342","Pierre Chadebech","Pierre Chadebech",1959-05-03,"Ussel; Corrèze",NA,NA,178,"Centre"
"Q3384531","Pierre Corréia","Pierre Correia",1983-12-04,"Talence",NA,NA,180,"Prop"
"Q3384623","Pierre Danos","Pierre Danos",1929-06-04,"Toulouse",2023-01-16,"Béziers",175,"Scrum-Half"
"Q3384624","Pierre Darbos","Pierre Darbos",1939-12-10,"Saint-Paul-lès-Dax",2017-11-18,"Pau; Pyrénées-Atlantiques",180,"Flanker"
"Q3384772","Pierre Dizabo","Pierre Dizabo",1929-10-04,"Saint-Vincent-de-Tyrosse",2002-09-24,"Bayonne",175,"Fly-Half; Centre"
"Q3384790","Peio Dospital","Pierre Dospital",1950-05-15,NA,NA,NA,NA,"Prop"
"Q3385164","Pierre Gaudermen","Pierre Gaudermen",1882-10-20,NA,1948-12-18,NA,NA,"Number 8"
"Q3385205","Pierre Gicollet","Pierre Gicollet",1986-11-06,"Viriat",NA,NA,185,"Prop"
"Q3385373","Pierre Guillemin","Pierre Guillemin",1886-06-14,NA,1915-06-05,NA,NA,"Prop"
"Q3385375","Pierre Guilleux","Pierre Guilleux",1924-12-15,NA,2020-11-20,NA,NA,"Fullback"
"Q3385462","Pierre Hontas","Pierre ""Peyo"" Hontas",1966-07-19,"Biarritz",NA,NA,183,"Winger"
"Q3385591","Pierre Jeanjean","Pierre Jeanjean",1924-02-03,NA,1998-11-19,NA,NA,"Winger"
"Q3385705","Pierre Lacaze","Pierre  Lacaze",1934-05-04,"Pontacq",1995-07-08,"Lourdes",168,"Fly-Half; Fullback"
"Q3385707","Pierre Lacans","Pierre Lacans",1957-04-23,NA,1985-09-30,NA,NA,"Flanker"
"Q3385720","Pierre Lacroix","Pierre Lacroix",1935-01-23,"Houeillès",2019-03-28,"Colayrac-Saint-Cirq",164,"Scrum-Half"
"Q3385808","Pierre Lauga","Pierre Lauga",1922-01-17,NA,1984-07-08,NA,NA,"Fly-Half"
"Q3385819","Pierre Laurent","Pierre Laurent",1978-05-28,NA,NA,NA,186,"Flanker"
"Q3385826","Pierre Lavergne","Pierre Lavergne",1922-03-18,NA,1993-12-30,NA,NA,"Prop"
"Q3386155","Pierre Marsaud","Pierre Marsaud",1933-12-04,"Les Quatre-Routes-du-Lot",NA,NA,176,"Prop"
"Q3386335","Pierre Montlaur","Pierre Montlaur",1963-02-07,NA,2024-01-27,NA,NA,"Fullback"
"Q3386362","Pierre Mounicq","Pierre Mounicq",1887-02-09,"Luz-Saint-Sauveur",1964-04-07,"Arreau",183,"Prop; 2nd Row"
"Q3386371","Pierre Moureu","Pierre Moureu",1895-08-24,NA,1962-05-13,NA,180,"Number 8"
"Q3386516","Pierre Pascalin","Pierre Pascalin",1926-09-21,NA,2009-11-01,NA,NA,"Hooker"
"Q3386648","Pierre Pons","Pierre Pons",1894-09-16,"Llupia",1981-02-27,"Toulouse",183,"Hooker; Prop"
"Q3386711","Pierre Pédeutour","Pierre Pédeutour",1955-03-30,NA,NA,NA,NA,"Fly-Half"
"Q3386738","Pierre Rabadan","Pierre Rabadan",1980-07-03,"Aix-en-Provence",NA,NA,192,"Flanker; Centre"
"Q3386755","Pierre Raschi","Pierre Raschi",1971-02-21,"Grenoble",NA,NA,192,"Number 8"
"Q3386834","Pierre Rochette","Pierre Rochette",1982-10-18,NA,NA,NA,175,"Scrum-Half"
"Q3386909","Pierre Saby","Pierre Saby",1983-08-11,"Oullins",NA,NA,176,"Hooker"
"Q3386918","Pierre Salettes","Pierre Salettes",1950-11-24,"Mirepoix; Ariège",NA,NA,180,"Hooker"
"Q3387016","Pierre Som","Peio Som",1981-10-14,"Bayonne",NA,NA,188,"3rd Row"
"Q3387077","Pierre Tarricq","Pierre Tarricq",1929-05-18,NA,1994-05-28,NA,NA,"Winger"
"Q3387094","Pierre Thiers","Pierre Thiers",1914-04-16,"Thiers; Puy-de-Dôme",1997-05-23,"Clermont-Ferrand",175,"Scrum-Half; Centre; Flanker"
"Q3387165","Pierre Triep-Capdeville","Pierre Triep-Capdeville",1967-11-09,"Pau; Pyrénées-Atlantiques",NA,NA,186,"Prop"
"Q3387182","Pierre Trémouille","Pierre Trémouille",1962-08-12,"Aurillac",NA,NA,180,"Fullback; Centre"
"Q3387200","Pierré Uys","Pierre Uys",1976-02-05,NA,NA,NA,NA,"Flanker"
"Q3387250","Pierre Venayre","Pierre Venayre",1979-01-14,NA,NA,NA,NA,"Winger"
"Q3387296","Pierre Vigouroux","Pierre Vigouroux",1983-06-30,"Brioude",NA,NA,198,"2nd Row"
"Q3387305","Pierre Villepreux","Pierre Villepreux",1943-07-05,"Arnac-Pompadour",NA,NA,180,"Fullback"
"Q3387923","Pierrick Gunther","Pierrick Gunther",1989-10-16,"Roubaix",NA,NA,190,"Flanker"
"Q3387972","Piet Greyling","Piet Greyling",1942-05-16,NA,NA,NA,NA,"Flanker"
"Q3387977","Piet Visagie","Piet Visagie",1943-04-16,NA,2022-12-22,NA,NA,"Fly-Half"
"Q3387981","Piet du Toit","Piet du Toit",1935-10-09,"Petrusville",1996-02-26,"Hermanus",185,"Prop"
"Q3387986","Piet van Zyl","Piet van Zyl",1979-05-14,"Worcester; South Africa",NA,NA,181,"Centre"
"Q3387996","Pieter Dixon","Pieter Dixon",1977-10-17,"Harare",NA,NA,178,"Hooker"
"Q3387997","Pieter Grobler","Pieter Grobler",1976-04-15,NA,NA,NA,184,"Hooker"
"Q3388004","Pieter Hendriks","Pieter Hendriks",1970-04-13,NA,NA,NA,183,"Winger"
"Q3388016","Pieter Louw","Pieter Louw",1985-01-24,"Wynberg; Cape Town",NA,NA,190,"Number 8"
"Q3388021","Pieter Muller","Pieter Muller",1969-05-05,"Bloemfontein",NA,NA,187,"Centre"
"Q3388026","Pieter Rossouw","Pieter Rossouw",1971-12-03,"Swellendam",NA,NA,193,"Winger"
"Q3388031","Pieter van Niekerk","Pieter van Niekerk",1978-01-22,"Carletonville",NA,NA,185,"Prop"
"Q3388200","Pietro Travagli","Pietro Travagli",1981-04-28,"Treviso",NA,NA,178,"Scrum-Half"
"Q3388366","Pila Fifita","Pila Fifita",1975-06-13,"Haʻapai",NA,NA,186,"Winger; Flanker"
"Q3389323","Pita Alatini","Pita Alatini",1976-04-11,"Nukuʻalofa",NA,NA,179,"Centre"
"Q3391029","William Heather","William ""Smiley"" Heather",1958-07-07,NA,NA,NA,NA,NA
"Q3394086","Peter Whiting","Pole Whiting",1946-08-06,NA,NA,NA,NA,"2nd Row"
"Q3396220","Ponie van der Westhuizen","Ponie van der Westhuizen",1909-11-04,NA,1995-03-05,NA,NA,"Winger"
"Q3397936","Popeye Strydom","Popeye Strydom",1932-01-20,"Kareedouw",2001-03-31,"Randburg",165,"Scrum-Half"
"Q3399714","Tavis Knoyle","Tavis Knoyle",1990-06-02,"Pontneddfechan",NA,NA,185,"Scrum-Half"
"Q3399737","Wilf Wooller","Wilf Wooller",1912-11-20,NA,1997-03-10,NA,NA,"Centre"
"Q3399746","Rhys H. Williams","Rhys Haydn Williams",1930-07-14,"Cwmllynfell",1993-01-27,"Whitchurch; Cardiff",NA,"2nd Row"
"Q3399819","Scott Williams","Scott Williams",1990-10-10,"Carmarthen",NA,NA,185,"Centre"
"Q3401357","Rhys Gabe","Rhys Gabe",1880-06-22,"Llangennech",1967-09-15,"Cardiff",NA,"Centre"
"Q3401755","Toby Faletau","Taulupe Faletau",1990-11-12,"Tongatapu",NA,NA,188,"Number 8; Flanker"
"Q3403741","Rhys Priestland","Rhys Priestland",1987-01-09,"Carmarthen",NA,NA,188,"Fly-Half; Fullback"
"Q3404909","Ray Gravell","Ray Gravell",1951-09-12,NA,2007-10-31,NA,NA,"Centre"
"Q3410621","Puig Aubert","Puig-Aubert",1925-03-24,"Andernach",1994-06-03,"Carcassonne",165,"Fullback"
"Q3411871","Pépito Elhorga","Pépito Elhorga",1978-01-06,"Agboville",NA,NA,178,"Fullback"
"Q3414173","Quentin Donald","Quentin Donald",1900-03-13,"Featherston; New Zealand",1965-12-27,"Greytown; New Zealand",178,"Hooker"
"Q3414174","Quentin Doumayrou","Quentin Doumayrou",1988-04-06,"Montpellier",NA,NA,187,"Winger"
"Q3414188","Quentin Nauroy","Quentin Nauroy",1990-09-12,NA,NA,NA,178,"Fullback; Winger"
"Q3414198","Quentin Valançon","Quentin Valançon",1989-03-31,"Paris",NA,NA,183,"Centre; Winger"
"Q3414199","Quentin d'Aram de Valada","Quentin d'Aram de Valada",1987-02-17,"Paris",NA,NA,196,"3rd Row"
"Q3414655","Quinton Davids","Quinton Davids",1975-08-17,"Bellville; South Africa",NA,NA,200,"2nd Row"
"Q3416191","Rachid Ourak","Rachid Ourak",1977-08-31,"Orange; Vaucluse",NA,NA,178,"Fullback; Winger"
"Q3417156","Radu Demian","Radu Demian",1938-04-10,"Cluj-Napoca",2018-08-11,"Bucharest",196,"Number 8"
"Q3417243","Rafael Madero","Rafael Madero",1958-07-16,"Buenos Aires",NA,NA,NA,"Centre; Fly-Half; Fullback"
"Q3417306","Rafael Carballo","Rafaël Carballo",1981-10-16,"Buenos Aires",NA,NA,179,"Centre"
"Q3418242","Ralph Caulton","Ralph Caulton",1937-01-10,"Wellington",2024-06-09,"Nelson; New Zealand",181,"Winger"
"Q3418271","Ralph Keyes","Ralph Keyes",1961-08-01,"Cork (city)",NA,NA,179,"Fly-Half"
"Q3418409","Rambo Tavana","Morrison Faaletino",1985-07-02,NA,NA,NA,185,"Fly-Half; Centre"
"Q3418991","Ranji Wilson","Ranji Wilson",1886-05-18,"Christchurch",1953-08-11,"Lower Hutt",NA,"Flanker"
"Q3419125","Raoul Barrière","Raoul Barrière",1928-03-03,"Béziers",2019-03-08,"Béziers",171,"Prop"
"Q3419132","Raoul Bonamy","Raoul Bonamy",1905-12-13,NA,1993-04-21,NA,NA,"Flanker"
"Q3419208","Raoul Jonathan Larson","Raoul Jonathan",1984-05-14,"Katima Mulilo",NA,NA,185,"Prop"
"Q3419243","Raoul Paoli",NA,1887-11-24,"Courtalain",1960-03-23,"14th arrondissement of Paris",187,NA
"Q3419402","Raphaël Bastide","Raphaël Bastide",1977-11-24,"Bilbao",NA,NA,187,"Winger"
"Q3419415","Raphaël Chanal","Raphaël Chanal",1975-07-30,"Rosières; Haute-Loire",NA,NA,182,"Centre"
"Q3419417","Raphaël Chaume","Raphaël Chaume",1989-04-29,"Valréas",NA,NA,180,"Prop"
"Q3419466","Raphaël Jéchoux","Raphaël Jéchoux",1975-05-20,NA,NA,NA,190,NA
"Q3419469","Raphaël Lagarde","Raphaël Lagarde",1988-10-30,"Pessac",NA,NA,182,"Fly-Half"
"Q3419476","Raphaël Lavaud","Raphaël Lavaud",1888-01-18,"Bordeaux",1958-10-11,"Neuilly-sur-Seine",174,"2nd Row; Flanker"
"Q3419512","Raphaël Poulain","Raphaël Poulain",1980-08-16,"Amiens",NA,NA,186,"Winger"
"Q3419517","Raphaël Saint-André","Raphaël Saint-André",1971-05-11,"Romans-sur-Isère",NA,NA,175,"Centre"
"Q3420485","Ray Cale","Ray Cale",1922-07-18,"Usk",2006-05-23,NA,NA,"Flanker"
"Q3420512","Ray French","Ray French",1939-12-23,"St Helens; Merseyside",NA,NA,NA,"2nd Row"
"Q3420523","Ray Hopkins","Ray Hopkins",1946-07-08,NA,NA,NA,NA,"Scrum-Half"
"Q3420542","Ray McLoughlin","Ray McLoughlin",1939-08-24,NA,2021-11-20,NA,NA,"Prop"
"Q3420543","Ray Mordt","Ray Mordt",1957-02-15,"Cape Town",NA,NA,180,"Winger"
"Q3420549","Ray Nelson","Ray Nelson",1961-06-11,NA,NA,NA,NA,"Fullback"
"Q3421130","Raymond Rébujent","Raymond Rébujent",1942-09-27,NA,NA,NA,NA,"Hooker"
"Q3421294","Rayno Gerber","Rayno Gerber",1981-01-28,"Gqeberha",NA,NA,189,"Prop"
"Q3421392","Răzvan Mavrodin","Razvan Mavrodin",1973-09-29,"Bucharest",NA,NA,178,"Hooker"
"Q3421543","Read Masters","Read Masters",1900-10-19,"Picton; New Zealand",1967-08-24,"Christchurch",183,"2nd Row"
"Q3423032","Rees Stephens","Rees Stephens",1922-04-16,"Neath",1998-02-04,"Swansea",NA,"2nd Row"
"Q3423316","Reg Higgins","Reg Higgins",1930-07-11,"Widnes",1979-12-29,"Frodsham",NA,"Flanker"
"Q3423320","Reg Skrimshire","Alfred Hind",1878-01-30,"Crickhowell",1963-09-20,"Worthing",NA,"Centre"
"Q3423337","Regan King","Regan King",1980-10-02,"Cambridge; New Zealand",NA,NA,188,"Centre"
"Q3423419","Reggie Corrigan","Reggie Corrigan",1970-11-19,"Dublin",NA,NA,188,"Prop"
"Q3423421","Reggie Gibbs","Reggie Gibbs",1882-05-07,"Cardiff",1938-11-28,"Cardiff",NA,"Winger"
"Q3423515","Reginald Morrison","Reginald Morrison",1864-03-24,"Geelong",1941-05-01,"Melbourne",NA,"Centre"
"Q3424661","Remus Lungu","Remus Lungu",1980-07-02,NA,NA,NA,177,"Fly-Half"
"Q3424851","Renaud Boyoud","Renaud Boyoud",1980-05-07,"Grenoble",NA,NA,190,"Prop"
"Q3424879","Renaud Dulin","Renaud Dulin",1979-11-13,"Agen",NA,NA,180,"Centre"
"Q3424941","Renaud Pérez","Renaud Pérez",1982-09-02,NA,NA,NA,NA,"Flanker"
"Q3425307","Rene Ranger","Rene Ranger",1986-09-30,"Whangārei",NA,NA,182,"Winger; Centre"
"Q3425763","René Arotca","René Arotça",1914-02-28,"Bayonne",1990-05-10,"Bayonne",175,"Flanker"
"Q3425825","René Bergès-Cau","René Bergès-Cau",1949-02-28,"Encausse-les-Thermes",1983-05-22,"Tarbes",178,"Fullback"
"Q3425829","René Bernard","René Bernard",1925-05-11,NA,2010-11-07,NA,178,"Prop"
"Q3425867","René Biénès","René Biénès",1923-08-02,"Toulouse",1923-08-02,"Blanquefort; Gironde",180,"Flanker"
"Q3425902","René Boudreaux","René Boudreaux",1880-11-27,"6th arrondissement of Paris",1915-09-08,"Aubérive",178,"Prop"
"Q3425918","René Bousquet","René Bousquet",1903-03-18,NA,1964-05-19,NA,NA,NA
"Q3425926","René Brejassou","René Brejassou",1929-08-12,"Aureilhan; Hautes-Pyrénées",2011-06-13,"Tarbes",180,"Prop; 2nd Row"
"Q3425947","René Bénésis","René Bénésis",1944-08-29,"Orthez",NA,NA,171,"Hooker"
"Q3426056","René Crabos","René Crabos",1899-02-07,"Saint-Sever",1964-06-17,"Saint-Sever",167,"Centre"
"Q3426077","René Deleris","René Deleris",1926-03-24,"Carmaux",2022-12-27,"Toulouse",NA,"Centre"
"Q3426289","René Graciet","René Graciet",1904-07-24,"Bayonne",1995-01-30,"Antibes",172,"Centre; Fly-Half"
"Q3426372","René Hourquet","René Hourquet",1941-11-15,NA,2024-08-27,NA,NA,NA
"Q3426483","René Le Bourhis","René Le Bourhis",1932-04-17,NA,NA,NA,NA,"2nd Row"
"Q3426638","René Monié","René Monié",1934-01-02,NA,2022-08-17,NA,NA,"Centre"
"Q3426676","René Namur","René Namur",1909-12-12,NA,1976-03-11,NA,NA,"Hooker"
"Q3426915","René Séguier","René Séguier",1949-09-08,NA,NA,NA,NA,"Winger"
"Q3426947","René Traille","René Traille",1952-03-04,NA,NA,NA,NA,NA
"Q3427061","René de Mallemann","René de Malmann",1885-11-02,"16th arrondissement of Paris",1969-12-08,"Ingrandes; Maine-et-Loire",NA,"Prop"
"Q3428099","Retief Uys","Retief Uys",1979-02-22,"Citrusdal",NA,NA,206,"2nd Row"
"Q3428323","Reuben Thorne","Reuben Thorne",1975-01-02,"Christchurch",NA,NA,192,"Flanker; 2nd Row"
"Q3428390","Revaz Gigauri","Revaz Gigauri",1984-05-09,"Stepantsminda",NA,NA,190,"Centre; Fullback"
"Q3428841","Rex Willis","Rex Willis",1924-10-25,"Ystrad",2000-01-19,"Pontypridd",NA,"Scrum-Half"
"Q3429868","Rhys Duggan","Rhys Duggan",1972-07-31,"Rotorua",NA,NA,175,"Fullback"
"Q3429880","Rhys Williams","Rhys Williams",1980-02-23,"Bridgend",NA,NA,178,"Winger; Fullback"
"Q3430269","Ricardo Le Fort","Ricardo Le Fort",1964-10-13,"San Miguel de Tucumán",NA,NA,NA,"Hooker"
"Q3430273","Ricardo Loubscher","Ricardo Loubscher",1974-06-11,"Colesberg",NA,NA,180,"Fullback; Winger"
"Q3430360","Riccardo Bocchino","Riccardo Bocchino",1988-03-03,"Viterbo",NA,NA,181,"Fly-Half"
"Q3430379","Riccardo Pavan","Riccardo Pavan",1986-10-13,"Conegliano",NA,NA,187,"Winger; Centre"
"Q3430473","Richard Apanui","Richard Apanui",1979-10-02,NA,NA,NA,187,"Fly-Half; Fullback"
"Q3430480","Richard Astre","Richard Astre",1948-08-28,"Toulouse",NA,NA,171,"Scrum-Half"
"Q3430498","Richard Bands","Richard Bands",1974-03-25,NA,NA,NA,183,"Prop"
"Q3430537","Richard Birkett","Richard Birkett",1979-10-01,"Roehampton",NA,NA,193,"2nd Row"
"Q3430549","Richard Blaze","Richard Blaze",1985-04-19,"Birmingham",NA,NA,200,"2nd Row"
"Q3430581","Richard Brown","Richard Brown",1984-08-28,"Julia Creek; Queensland",NA,NA,189,"Number 8"
"Q3430625","Richard Castel","Richard Castel",1972-12-31,"Vendres",NA,NA,188,"3rd Row"
"Q3430637","Richard Choirat","Richard Choirat",1984-09-28,"Grenoble",NA,NA,183,"Prop"
"Q3430647","Richard Cockerill","Richard Cockerill",1970-12-16,"Rugby; Warwickshire",NA,NA,178,"Hooker"
"Q3430660","Richard Coulas","Richard Coulas",1980-04-19,NA,NA,NA,NA,"Hooker"
"Q3430667","Richard Crespy","Richard Crespy",1968-01-23,NA,NA,NA,NA,"Prop"
"Q3430728","Richard Dourthe","Richard Dourthe",1974-12-13,"Dax; Landes",NA,NA,188,"Centre; Fullback"
"Q3430841","Richard Harding","Richard Harding",1953-08-29,"Bristol",NA,NA,NA,"Scrum-Half"
"Q3430846","Richard Harry","Richard Harry",1967-11-30,"Sydney",NA,NA,185,"Prop"
"Q3430851","Richard Haughton","Richard Haughton",1980-11-08,"Luton",NA,NA,188,"Winger; Fullback"
"Q3430866","Richard Hill","Richard Hill",1973-05-23,"Surrey",NA,NA,188,"Flanker; Number 8"
"Q3430868","Richard Hill","Richard Hill",1961-05-04,NA,NA,NA,170,"Scrum-Half"
"Q3430989","Richard Loe","Richard Loe",1960-04-06,"Christchurch",NA,NA,188,"Prop"
"Q3431040","Richard Menotti","Richard Menotti",1974-06-27,"Paris",NA,NA,178,"Tighthead Prop"
"Q3431047","Richard Milliken","Dick Milliken",1950-09-02,NA,NA,NA,NA,"Centre"
"Q3431101","Richard Parks","Richard Parks",1977-08-14,"Pontypridd",NA,NA,189,"Flanker"
"Q3431132","Richard Pool-Jones","Richard Pool-Jones",1969-10-22,"London",NA,NA,190,"Flanker"
"Q3431217","Richard Sharp","Richard Sharp",1938-09-09,"Mysore",NA,NA,NA,"Fly-Half"
"Q3431260","Richard Tardits","Richard Tardits",NA,NA,NA,NA,NA,NA
"Q3431274","Richard Tombs","Richard Tombs",1968-01-04,"Te Kūiti",NA,NA,183,"Centre"
"Q3431310","Richard Wallace","Richard Wallace",1968-01-16,"Cork (city)",NA,NA,180,"Winger"
"Q3431321","Richard Webster","Richard Webster",1967-07-09,"Swansea",NA,NA,188,"Flanker"
"Q3431328","Richard Wigglesworth","Richard Wigglesworth",1983-06-09,"Blackpool",NA,NA,176,"Scrum-Half"
"Q3431329","Richard Garnons Williams","Richard Williams",1856-06-15,"Llowes",1915-09-27,"Loos-en-Gohelle",NA,"Forward"
"Q3431456","Richie Vernon","Richie Vernon",1987-07-07,"Dundee",NA,NA,196,"Centre; Flanker; Number 8"
"Q3431636","Rickus Lubbe","Rickus Lubbe",1976-05-19,"Windhoek",NA,NA,183,"Centre"
"Q3431650","Ricky Nebbett","Ricky Nebbett",1977-08-16,"Kingston upon Thames",NA,NA,180,"Prop"
"Q3431692","Rida Jahouer","Rida Jaouher",1980-07-07,"Bourg-en-Bresse",NA,NA,178,"Centre; Winger"
"Q3432261","Rino Francescato","Rino Francescato",1957-12-01,NA,NA,NA,172,"Centre"
"Q3434143","Robert Ackerman","Rob Ackerman",1961-03-02,"Ebbw Vale",NA,NA,NA,"Centre"
"Q3434170","Rob Dewey","Rob Dewey",1983-10-19,"Marlborough; Wiltshire",NA,NA,192,"Centre; Winger"
"Q3434179","Rob Hawkins","Rob Hawkins",1983-04-14,"Taunton",NA,NA,183,"Hooker"
"Q3434180","Rob Henderson","Rob Henderson",1972-10-27,"Dover",NA,NA,187,"Centre"
"Q3434197","Rob Liley","Rob Liley",1970-04-03,"Wakefield",NA,NA,185,"Fly-Half"
"Q3434198","Rob Linde","Rob Linde",1978-07-05,"Johannesburg",NA,NA,204,"2nd Row"
"Q3434200","Rob Louw","Rob Louw",1955-03-26,NA,NA,NA,NA,"Flanker"
"Q3434228","Rob Saunders","Rob Saunders",1968-08-05,"Nottingham",NA,NA,NA,"Scrum-Half"
"Q3434244","Rob Wainwright","Rob Wainwright",1965-03-22,"Perth; Scotland",NA,NA,193,"Flanker"
"Q3434246","Rob Webber","Rob Webber",1986-08-01,"York",NA,NA,183,"Hooker"
"Q3434282","Robbie Fleck","Robbie Fleck",1975-07-17,"Cape Town",NA,NA,183,"Centre"
"Q3434284","Robbie Fruean","Robbie Fruean",1988-07-13,"Wellington",NA,NA,190,"Centre; Winger"
"Q3434286","Robbie Hutton","Robbie Hutton",1972-09-11,"London",NA,NA,180,"Flanker"
"Q3434289","Robbie Kydd","Robbie Kydd",1982-01-19,NA,NA,NA,NA,"Centre"
"Q3434290","Robbie Malneek","Robbie Malneek",1983-04-03,"Masterton",NA,NA,183,"Fullback; Fly-Half; Winger"
"Q3434291","Robbie McGrath","Robbie McGrath",1951-07-18,NA,NA,NA,NA,"Scrum-Half"
"Q3434513","Robert Barran","Robert Barran",1918-01-13,NA,1978-01-20,NA,NA,NA
"Q3434525","Robert Basauri","Robert Basauri",1934-08-30,"Hendaye",2015-02-07,"Albi",178,"Fly-Half"
"Q3434527","Robert Baulon","Robert Baulon",1930-10-21,"Boucau",2011-01-26,"Labenne",180,"Number 8; Flanker; 2nd Row"
"Q3434720","Robert Cals","Robert Cals",1913-03-19,"Pezens",1994-11-30,"14th arrondissement of Paris",NA,"Winger"
"Q3434738","Robert Carrère","Robert Carrère",1921-03-13,NA,2008-06-10,NA,NA,"Prop"
"Q3434752","Robert Caunegre","Robert Caunegre",1913-01-30,"Bordeaux",1959-12-10,"Bordeaux",165,"Winger"
"Q3435416","Robert Houdet","Robert Houdet",1905-01-12,NA,1989-02-27,NA,NA,"Winger"
"Q3435422","Robert Howie","Robert Howie",1898-06-11,"Gorebridge",1992-05-14,NA,NA,"Prop"
"Q3435430","Robert Hunt","Robert Hunt",1856-01-21,NA,1913-03-19,NA,NA,"Winger"
"Q3435545","Robert Jones","Robert Jones",1965-10-10,NA,NA,NA,NA,"Scrum-Half"
"Q3435619","Robert Labarthète","Robert Labarthète",1924-10-05,NA,2009-04-02,NA,166,"Fullback"
"Q3435794","Robert MacMillan","Robert MacMillan",1865-04-03,"Edinburgh",1936-04-03,"Cirencester",NA,"Forward"
"Q3435814","Robert Maitland","Robert Maitland",1862-01-07,"Alloa",1918-01-01,"Clifton; New Jersey",NA,"Forward"
"Q3435995","Robert Miln Neill","Robert Neill",1882-09-05,"Edinburgh",1914-09-14,"Kuala Lumpur",NA,"Fullback"
"Q3436034","Robert Paparemborde","Robert Paparemborde",1948-07-05,"Ance; Pyrénées-Atlantiques",2001-04-18,"14th arrondissement of Paris",182,"Tighthead Prop"
"Q3436227","Robert Samatan","Robert Samatan",1909-04-16,"Toulouse",1986-04-04,"Antibes",NA,"Winger"
