origWdId,origName,debugComment,frName,wpPage,birthDate,birthPlace,birthPlaceWP,deathDate,deathPlace,deathPlaceWP,height,positions
Q3114177,Teodor Florian,No stint found,Teodor Florian,Teodor_Florian,1899-07-01,,,non connu,,,,Arrière
Q3115387,Grant Esterhuizen,,Grant Esterhuizen,Grant_Esterhuizen,1976-04-28,Alexander Bay,/wiki/Alexander_Bay_(Afrique_du_Sud),,,,179,Centre
Q3115391,Grant Hill,,Grant Hill,Grant_Hill_(rugby_%C3%A0_XV),1976-09-13,Hastings,/wiki/Hastings_(Nouvelle-Z%C3%A9lande),,,,180,talonneur; pilier
Q3115401,Grant Rees,,Grant Rees,Grant_Rees,1981-10-17,Pietermaritzburg,/wiki/Pietermaritzburg,,,,191,centre
Q3116200,Greg Cornelsen,No stint found,Greg Cornelsen,Greg_Cornelsen,1952-08-29,Sydney,/wiki/Sydney,,,,,Troisième ligne aile; troisième ligne centre
Q3116204,Greg Davis,No stint found,Greg Davis,Greg_Davis_(rugby_%C3%A0_XV),1939-07-27,Matamata,/wiki/Matamata_(Nouvelle-Z%C3%A9lande),1979-07-24,Rotorua,/wiki/Rotorua,,Troisième ligne aile
Q3116218,Greg Feek,,Greg Feek,Greg_Feek,1975-07-20,New Plymouth,/wiki/New_Plymouth,,,,185,Pilier
Q3116225,Greg Goosen,,Greg Goosen,Greg_Goosen,1983-09-09,Durban,/wiki/Durban,,,,187,arrière
Q3116254,Greg Martin,,Greg Martin,Greg_Martin,1963-06-30,Brisbane,/wiki/Brisbane,,,,,Arrière
Q3116279,Greg Smith,,Greg Smith,"Greg_Smith_(rugby_%C3%A0_XV,_1974)",1974-07-14,Hamilton,/wiki/Hamilton_(Nouvelle-Z%C3%A9lande),,,,180,talonneur
Q3116311,Gregor Townsend,,Gregor Townsend,Gregor_Townsend,1973-04-26,Édimbourg,/wiki/%C3%89dimbourg,,,,183,Demi d'ouverture; centre
Q3116317,Gia Labadze,,Gregori Labadze,Gregori_Labadze,1973-09-21,Tbilissi,/wiki/Tbilissi,,,,195,troisième ligne aile
Q3116394,Greig Laidlaw,,Greig Laidlaw,Greig_Laidlaw,1985-10-12,Édimbourg,/wiki/%C3%89dimbourg,,,,175,Demi de mêlée; demi d'ouverture
Q3118478,Grégoire Lascubé,,Grégoire Lascubé,Gr%C3%A9goire_Lascub%C3%A9,1962-04-03,Saint-Pée-sur-Nivelle,/wiki/Saint-P%C3%A9e-sur-Nivelle,,,,188,Pilier
Q3118516,Grégoire Yachvili,,Grégoire Yachvili,Gr%C3%A9goire_Yachvili,1977-05-30,Brive-la-Gaillarde,/wiki/Brive-la-Gaillarde,,,,190,Troisième ligne aile
Q3118532,Grégory Arganese,,Grégory Arganese,Gr%C3%A9gory_Arganese,1982-09-15,Castres,/wiki/Castres,,,,182,Talonneur
Q3118533,Grégory Bernard,,Grégory Bernard,Gr%C3%A9gory_Bernard,1984-02-24,Digne-les-Bains,/wiki/Digne-les-Bains,,,,195,deuxième ligne
Q3118537,Grégory Chambon,,Grégory Chambon,Gr%C3%A9gory_Chambon,1985-07-16,,,,,,174,Demi de mêlée
Q3118542,Grégory Collet,,Grégory Collet,Gr%C3%A9gory_Collet,1985-01-03,Le Blanc-Mesnil,/wiki/Le_Blanc-Mesnil,,,,178,Demi d'ouverture
Q3118543,Grégory Coudol,,Grégory Coudol,Gr%C3%A9gory_Coudol,1984-03-29,,,,,,170,Demi de mêlée
Q3118551,Grégory Fabro,,Grégory Fabro,Gr%C3%A9gory_Fabro,1986-02-28,Fontaine,/wiki/Fontaine_(Is%C3%A8re),,,,183,pilier
Q3118574,Grégory Lamboley,,Grégory Lamboley,Gr%C3%A9gory_Lamboley,1982-01-12,Paris,/wiki/Paris,,,,198,Deuxième ligne; troisième ligne aile; troisième ligne centre
Q3118577,Grégory Le Corvec,,Grégory Le Corvec,Gr%C3%A9gory_Le_Corvec,1977-03-04,Toulon,/wiki/Toulon,,,,194,Troisième ligne aile
Q3118580,Grégory Menkarska,,Grégory Menkarska,Gr%C3%A9gory_Menkarska,1981-10-06,Meaux,/wiki/Meaux,,,,182,Pilier droit
Q3118586,Grégory Moulis,,Grégory Moulis,Gr%C3%A9gory_Moulis,1983-12-07,Toulouse,/wiki/Toulouse,,,,176,Talonneur
Q3118592,Grégory Parriel,,Grégory Parriel,Gr%C3%A9gory_Parriel,1986-03-02,Toulouse,/wiki/Toulouse,,,,175,Talonneur
Q3118597,Grégory Puyo,,Grégory Puyo,Gr%C3%A9gory_Puyo,1985-03-19,,,,,,175,Centre; ailier
Q3118598,Grégory Saliba,,Grégory Saliba,Gr%C3%A9gory_Saliba,1979-09-08,Toulouse,/wiki/Toulouse,,,,188,Pilier
Q3118603,Grégory Sudre,No stint found,Grégory Sudre,Gr%C3%A9gory_Sudre,1974-11-26,,,,,,,Demi de mêlée
Q3118604,Grégory Ségur,,Grégory Ségur,Gr%C3%A9gory_S%C3%A9gur,1983-07-24,,,,,,183,Pilier
Q3118606,Grégory Tutard,,Grégory Tutard,Gr%C3%A9gory_Tutard,1975-01-02,Villeneuve-sur-Lot,/wiki/Villeneuve-sur-Lot,,,,186,Centre; Ailier
Q3119461,Guido Rossi,,Guido Rossi,Guido_Rossi,1959-04-28,Trévise,/wiki/Tr%C3%A9vise,,,,185,Pilier
Q3119648,Guillaume August,,Guillaume August,Guillaume_August,1980-01-04,Mont-de-Marsan,/wiki/Mont-de-Marsan,,,,194,Deuxième ligne
Q3119669,Guillaume Bergos,,Guillaume Bergos,Guillaume_Bergos,1983-10-02,Oloron-Sainte-Marie,/wiki/Oloron-Sainte-Marie,,,,180,Pilier
Q3119670,Guillaume Bernad,,Guillaume Bernad,Guillaume_Bernad,1983-06-08,,,,,,185,Troisième ligne aile
Q3119682,Guillaume Blache,,Guillaume Blache,Guillaume_Blache,1985-07-19,Tulle,/wiki/Tulle,,,,190,Troisième ligne aile
Q3119704,Guillaume Borwin,,Guillaume Borwin,Guillaume_Borwin,1986-11-11,,,,,,186,Troisième ligne aile
Q3119706,Guillaume Bortolaso,,Guillaume Bortolaso,Guillaume_Bortolaso,1981-03-21,Agen,/wiki/Agen,,,,196,Troisième ligne centre
Q3119709,Guillaume Bouic,,Guillaume Bouic,Guillaume_Bouic,1970-01-21,Bazas,/wiki/Bazas,,,,175,Centre; demi d'ouverture
Q3119716,Guillaume Boussès,,Guillaume Boussès,Guillaume_Bouss%C3%A8s,1981-10-12,Toulouse,/wiki/Toulouse,,,,184,centre
Q3119744,Guillaume Chasseriau,No stint found,Guillaume Chasseriau,Guillaume_Chasseriau,1974-11-30,,,,,,196,Deuxième ligne
Q3119808,Guillaume Devade,,Guillaume Devade,Guillaume_Devade,1987-03-23,Paris,/wiki/Paris,,,,178,centre
Q3120009,Guillaume Laterrade,,Guillaume Laterrade,Guillaume_Laterrade,1889-05-19,Tarbes,/wiki/Tarbes,1929-07-13,Tarbes,/wiki/Tarbes,,Demi de mêlée
Q3120041,Guillaume Liabeuf,No stint found,Guillaume Liabeuf,Guillaume_Liabeuf,1984-11-29,,,,,,,Ailier
Q3120089,Guillaume Meynard,,Guillaume Meynard,Guillaume_Meynard,1977-02-04,Bourgoin-Jallieu,/wiki/Bourgoin-Jallieu,,,,177,talonneur
Q3120096,Guillaume Namy,,Guillaume Namy,Guillaume_Namy,1989-04-03,Thuir,/wiki/Thuir,,,,182,Centre; ailier
Q3120155,Guillaume Ribes,,Guillaume Ribes,Guillaume_Ribes,1984-11-18,Toulouse,/wiki/Toulouse,,,,170,Talonneur
Q3120189,Guillaume Taussac,,Guillaume Taussac,Guillaume_Taussac,1977-06-30,Pézenas,/wiki/P%C3%A9zenas,,,,190,Troisième ligne aile; troisième ligne centre
Q3120229,Guillaume Vilaceca,,Guillaume Vilaceca,Guillaume_Vilaceca,1983-11-07,Perpignan,/wiki/Perpignan,,,,197,deuxième ligne
Q3120536,Guillermo Angaut,No stint found,Guillermo Angaut,Guillermo_Angaut,1965-01-16,,,,,,,Arrière
Q3120566,Guillermo del Castillo,,Guillermo del Castillo,Guillermo_del_Castillo,1963-12-14,Rosario,/wiki/Rosario,,,,,arrière; demi d'ouverture
Q3120996,Gus Hart,,Gus Hart,Gus_Hart,1898-03-28,Auckland,/wiki/Auckland,1965-02-01,Auckland,/wiki/Auckland,168,Ailier
Q3120999,Gus Leger,,Gus Leger,Gus_Leger,1974-10-12,Tokoroa,/wiki/Tokoroa,,,,185,centre; arrière
Q3121381,Gustavo Duarte,No stint found,Gustavo Duarte,Gustavo_Duarte,1982-01-03,,,,,,,Pilier
Q3121508,Guy Accoceberry,,Guy Accoceberry,Guy_Accoceberry,1967-05-05,Vittel,/wiki/Vittel,,,,182,Demi de mêlée
Q3121524,Guy Augey,,Guy Augey,Guy_Augey,1922-01-20,Bergerac,/wiki/Bergerac_(Dordogne),2000-08-04,Castelnau-le-Lez,/wiki/Castelnau-le-Lez,,Troisième ligne aile; troisième ligne aile
Q3121545,Guy Belletante,,Guy Belletante,Guy_Belletante,1927-03-13,Périgueux,/wiki/P%C3%A9rigueux,2010-09-24,Saint-Martin-d'Hères,/wiki/Saint-Martin-d%27H%C3%A8res,175,Centre
Q3121574,Guy Boniface,,Guy Boniface,Guy_Boniface,1937-03-06,Montfort-en-Chalosse,/wiki/Montfort-en-Chalosse,1968-01-01,Saint-Sever,/wiki/Saint-Sever,175,Centre
Q3121585,Guy Bowers,,Guy Bowers,Guy_Bowers,1932-11-05,Nouvelle-Zélande,/wiki/Nouvelle-Z%C3%A9lande,2000-06-11,Nouvelle-Zélande,/wiki/Nouvelle-Z%C3%A9lande,170,Demi d'ouverture
Q3121615,Guy Calvo,No stint found,Guy Calvo,Guy_Calvo,1933-05-13,,,1999-01-03,,,,Ailier
Q3121620,Guy Camberabero,,Guy Camberabero,Guy_Camberabero,1936-05-17,Saubion,/wiki/Saubion,2023-10-26,Valence,/wiki/Valence_(Dr%C3%B4me),169,demi d'ouverture
Q3121669,Guy Colomine,,Guy Colomine,Guy_Colomine,1955-07-11,Narbonne,/wiki/Narbonne,,,,185,Pilier
Q3121764,Guy Easterby,,Guy Easterby,Guy_Easterby,1971-03-21,Tadcaster,/wiki/Tadcaster,,,,183,Demi de mêlée
Q3121800,Guy Gasparotto,,Guy Gasparotto,Guy_Gasparotto,1948-06-02,Aucamville,/wiki/Aucamville_(Haute-Garonne),,,,198,Deuxième ligne
Q3121872,Guy Jeannard,,Guy Jeannard,Guy_Jeannard,1972-02-24,Douala,/wiki/Douala,,,,2,deuxième ligne
Q3121913,Guy Laporte,,Guy Laporte,Guy_Laporte,1952-12-15,Beaufort,/wiki/Beaufort_(Haute-Garonne),2022-01-28,Toulouse,/wiki/Toulouse,183,Demi d'ouverture
Q3122058,Guy Pauthe,No stint found,Guy Pauthe,Guy_Pauthe,1932-10-24,,,2023-05-17,,,,Demi de mêlée
Q3122151,Guy Shepherdson,,Guy Shepherdson,Guy_Shepherdson,1982-02-17,Jakarta,/wiki/Jakarta,,,,188,Pilier
Q3122154,Guy Stener,,Guy Stener,Guy_Stener,1931-02-11,Vichy,/wiki/Vichy,1967-12-12,,,178,Centre; ailier
Q3122394,Guédel Ndiaye,No stint found,Guédel Ndiaye,Gu%C3%A9del_Ndiaye,1954-03,,,,,,,
Q3122536,Gwendal Ollivier,,Gwendal Ollivier,Gwendal_Ollivier,1977-12-27,La Tronche,/wiki/La_Tronche,,,,186,troisième ligne aile
Q3122747,Gysie Pienaar,,Gysie Pienaar,Gysie_Pienaar,1954-12-21,Bloemfontein,/wiki/Bloemfontein,,,,178,Arrière
Q3123593,Gérald Branca,,Gérald Branca,G%C3%A9rald_Branca,1902-12-29,Sedan,/wiki/Sedan,1983-12-04,Badens,/wiki/Badens,183,Troisième ligne centre
Q3123609,Gérald Fabre,,Gérald Fabre,G%C3%A9rald_Fabre,1974-05-06,,,,,,180,Ailier
Q3123615,Gérald Gambetta,,Gérald Gambetta,G%C3%A9rald_Gambetta,1984-04-22,Villeurbanne,/wiki/Villeurbanne,,,,184,Troisième ligne aile
Q3123644,Gérald Martinez,No stint found,Gérald Martinez,G%C3%A9rald_Martinez,1955-03-30,,,,,,,Demi de mêlée
Q3123645,Gérald Orsoni,No stint found,Gérald Orsoni,G%C3%A9rald_Orsoni,1972-08-09,,,,,,,Deuxième ligne
Q3123650,Gérald Merceron,,Gérald Merceron,G%C3%A9rald_Merceron,1973-02-25,Cognac,/wiki/Cognac_(Charente),,,,172,Demi d'ouverture; Demi de mêlée
Q3123652,Gérald Porical,,Gérald Porical,G%C3%A9rald_Porical,1950-03-30,Pézilla-la-Rivière,/wiki/P%C3%A9zilla-la-Rivi%C3%A8re,,,,170,Arrière
Q3123801,Gérard Burguet,No stint found,Gérard Burguet,G%C3%A9rard_Burguet,1941-01-24,,,,,,,Troisième ligne aile
Q3123843,Gerard Cholley,,Gérard Cholley,G%C3%A9rard_Cholley,1945-06-06,Luxeuil-les-Bains,/wiki/Luxeuil-les-Bains,,,,193,Pilier; deuxième ligne
Q3123928,Gérard Dufau,,Gérard Dufau,G%C3%A9rard_Dufau,1924-08-27,Dax,/wiki/Dax,2002-07-04,Antibes,/wiki/Antibes,173,Demi de mêlée
Q3124146,Gérard Magnac,No stint found,Gérard Magnac,G%C3%A9rard_Magnac,1946-10-14,,,1981-05-26,,,,Troisième ligne centre
Q3124151,Gérard Majoral,,Gérard Majoral,G%C3%A9rard_Majoral,1966-02-23,Perpignan,/wiki/Perpignan,,,,187,Troisième ligne aile
Q3124169,Gérard Mauduy,,Gérard Mauduy,G%C3%A9rard_Mauduy,1937-12-10,Périgueux,/wiki/P%C3%A9rigueux,2022-03-10,Limoge,/wiki/Limoge,178,Ailier
Q3124197,Gérard Murillo,No stint found,Gérard Murillo,G%C3%A9rard_Murillo,1932-02-09,,,2023-10-11,,,,Ailier
Q3124239,Gérard Picolo,No stint found,Gérard Picolo,G%C3%A9rard_Picolo,1947,,,,,,,Troisième ligne aile
Q3124257,Gérard Portolan,,Gérard Portolan,G%C3%A9rard_Portolan,1957-01-04,Auterive,/wiki/Auterive_(Haute-Garonne),,,,187,deuxième ligne; pilier gauche
Q3124277,Gérard Roucariès,No stint found,Gérard Roucariès,G%C3%A9rard_Roucari%C3%A8s,1932-08-13,,,2009-08-19,,,,Deuxième ligne
Q3124317,Gérard Sutra,,Gérard Sutra,G%C3%A9rard_Sutra,1946-03-21,Narbonne,/wiki/Narbonne,,,,169,Demi de mêlée
Q3124359,Gérard Viard,,Gérard Viard,G%C3%A9rard_Viard,1945-05-19,,,,,,188,Troisième ligne centre; troisième ligne aile
Q3124678,H.G. Wells,No stint found,H.G. Wells,H.G._Wells_(rugby_%C3%A0_XV),1871-05-01,Agra,/wiki/Agra,1941-05-15,Hendon,/wiki/Hendon,,Trois-quarts
Q3125806,Hajime Kiso,,Hajime Kiso,Hajime_Kiso,1978-11-07,Osaka,/wiki/Osaka,,,,195,Deuxième ligne; troisième ligne
Q3125858,Hakkies Husselman,No stint found,Hakkies Husselman,Hakkies_Husselman,1972-11-03,,,,,,,Demi de mêlée
Q3125889,Hal Luscombe,,Hal Luscombe,Hal_Luscombe,1981-02-23,Laingsburg,/wiki/Laingsburg,,,,191,Centre; ailier
Q3126415,Hamid Arif,No stint found,Hamid Arif,Hamid_Arif,1977-09-13,,,,,,,Troisième ligne aile
Q3126468,Hamish Macdonald,No stint found,Hamish Macdonald,Hamish_Macdonald,1947-01-11,,,,,,,Deuxième ligne
Q3126621,Hamza Zouhaïr,,Hamza Zouhaïr,Hamza_Zouha%C3%AFr,1984-03-29,,,,,,182,troisième ligne aile
Q3126858,Hannes Marais,,Hannes Marais,Hannes_Marais,1941-09-21,Somerset East,/wiki/Somerset_East,,,,182,Pilier
Q3126862,Hannes Strydom,,Hannes Strydom,Hannes_Strydom,1965-07-13,Welkom,/wiki/Welkom,2023-11-19,Mpumalanga,/wiki/Mpumalanga,199,Deuxième ligne
Q3126934,Hans Botzong,,Hans Botzong,Hans_Botzong,inconnue,,,,,,,ailier
Q3127068,Hansie Brewis,No stint found,Hansie Brewis,Hansie_Brewis,1920-06-15,,,2007-09-09,,,,Demi de mêlée
Q3127099,Hanyani Shimange,,Hanyani Shimange,Hanyani_Shimange,1978-04-17,Elim,/w/index.php?title=Elim_(Afrique_du_Sud)&action=edit&redlink=1,,,,178,Talonneur
Q3127483,Harley Crane,,Harley Crane,Harley_Crane,1976-02-23,Otahuhu,/wiki/Otahuhu,,,,180,Demi de mêlée; centre
Q3127614,Harold Karele,,Harold Karele,Harold_Karele,1971-06-29,Le Cap,/wiki/Le_Cap,,,,197,Deuxième ligne; troisième ligne centre
Q3127791,Harry Bowen,,Harry Bowen,Harry_Bowen,1864-05-04,Llanelli,/wiki/Llanelli,1913-08-17,Bynea,/w/index.php?title=Bynea&action=edit&redlink=1,,Arrière
Q3127809,Harry Day,,Harry Day,Harry_Day,1863-08-31,Newport,/wiki/Newport_(Pays_de_Galles),1911-07-12,Newport,/wiki/Newport_(Pays_de_Galles),,Avant
Q3127841,Harry Jarman,No stint found,Harry Jarman,Harry_Jarman,1883-07,,,1928-12-13,,,,Deuxième ligne
Q3127856,Harry Lindsay,,Harry Lindsay,Harry_Lindsay,,Armagh,/wiki/Armagh,1908-07-17,Ballymoney,/wiki/Ballymoney,,avant
Q3127859,Harry Lind,No stint found,Harry Lind,Harry_Lind,1906-03-27,Fifeshire,/w/index.php?title=Fifeshire&action=edit&redlink=1,1986-12-18,Dunfermline,/wiki/Dunfermline,,centre
Q3127885,Harry Packer,,Harry Packer,Harry_Packer,1868-09-09,Chipping Norton,/wiki/Chipping_Norton,1946-05-25,Newport,/wiki/Newport_(pays_de_Galles),,Pilier
Q3127937,Harry Vaughan Watkins,,Harry Watkins,Harry_Watkins,1875-09-10,Trecastle,/w/index.php?title=Trecastle&action=edit&redlink=1,1945-05-16,Llandovery,/wiki/Llandovery,,Avant
Q3128848,Haydn Morgan,,Haydn Morgan,Haydn_Morgan,1936-07-30,Oakdale,/w/index.php?title=Oakdale_(Caerphilly)&action=edit&redlink=1,2018-07-20,Monmouth,/wiki/Monmouth_(Royaume-Uni),178,Troisième ligne aile
Q3129012,Heamani Lavaka,,Heamani Lavaka,Heamani_Lavaka,1969-01-10,,,2024-04-22,Sydney,/wiki/Sydney,183,Pilier
Q3129330,Hedley Wessels,,Hedley Wessels,Hedley_Wessels,1975-10-27,Afrique du Sud,/wiki/Afrique_du_Sud,,,,185,Pilier
Q3129370,Hefin O'Hare,,Hefin O'Hare,Hefin_O%27Hare,1979-06-02,Wrexham,/wiki/Wrexham,,,,177,Centre; Ailier
Q3129457,Heini Bock,,Heini Bock,Heini_Bock,1981-12-28,Oranjemund,/wiki/Oranjemund,,,,180,Arrière; ailier
Q3129458,Heinke van der Merwe,,Heinke van der Merwe,Heinke_van_der_Merwe,1985-05-03,Johannesburg,/wiki/Johannesburg,,,,181,pilier
Q3129462,Heino Senekal,,Heino Senekal,Heino_Senekal,1975-10-20,Tsumeb,/wiki/Tsumeb,,,,200,Deuxième ligne
Q3130239,Hendre Fourie,,Hendre Fourie,Hendre_Fourie,1979-09-19,Burgersdorp,/w/index.php?title=Burgersdorp&action=edit&redlink=1,,,,183,troisième ligne aile
Q3130247,Hendrik Bekker,,Hendrik Bekker,Hendrik_Bekker,1925-02-11,Dordrecht,/w/index.php?title=Dordrecht_(Afrique_du_Sud)&action=edit&redlink=1,1999-08-06,Pretoria,/wiki/Pretoria,,Pilier
Q3130254,Hendrik Gerber,,Hendrik Gerber,Hendrik_Gerber,1976-04-12,George,/wiki/George_(Afrique_du_Sud),,,,190,Troisième ligne aile
Q3130272,Hendro Scholtz,,Hendro Scholtz,Hendro_Scholtz,1979-03-22,Bethlehem,/wiki/Bethlehem_(Afrique_du_Sud),,,,187,Troisième ligne aile
Q3130284,Henk Eksteen,,Henk Eksteen,Henk_Eksteen,1980-02-29,Mossel Bay,/wiki/Mossel_Bay,,,,200,Deuxième ligne
Q3130302,Hennie Muller,,Hennie Muller,Hennie_Muller,1922-03-26,Witbank,/wiki/Witbank,1977-04-26,Le Cap,/wiki/Le_Cap,180,Troisième ligne centre
Q3130315,Henno Mentz,,Henno Mentz,Henno_Mentz,1979-09-25,Ermelo,/wiki/Ermelo_(Afrique_du_Sud),,,,185,Ailier
Q3130461,Henri-Pierre Vermis,No stint found,Henri-Pierre Vermis,Henri-Pierre_Vermis,1980-08-16,,,,,,,Centre
Q3130550,Henri Amand,,Henri Amand,Henri_Amand,1873-09-17,Paris,/wiki/Paris,1967-09-29,Villeneuve-sur-Yonne,/wiki/Villeneuve-sur-Yonne,163,Ailier; demi d'ouverture
Q3130761,Henri Buisson,,Henri Buisson,Henri_Buisson_(rugby_%C3%A0_XV),1904-08-04,Béziers,/wiki/B%C3%A9ziers,1987-07-10,Béziers,/wiki/B%C3%A9ziers,181,Pilier
Q3130764,Henri Béhotéguy,No stint found,Henri Béhotéguy,Henri_B%C3%A9hot%C3%A9guy,1898-10-18,,,1975-06-18,,,,Centre
Q3130770,Henri Cabrol,,Henri Cabrol,Henri_Cabrol,1947-02-12,Bize-Minervois,/wiki/Bize-Minervois,,,,179,Arrière; demi d'ouverture
Q3130806,Henri Cazaux,,Henri Cazaux,Henri_Cazaux,1917-09-22,Toulouse,/wiki/Toulouse,2005-07-29,Toulouse,/wiki/Toulouse,,Ailier
Q3130839,Henri Claverie,No stint found,Henri Claverie,Henri_Claverie,1925-01-21,,,2004-10-11,,,,Arrière
Q3130981,Henri Domec,,Henri Domec,Henri_Domec,1932-08-09,Lourdes,/wiki/Lourdes,2018-11-18,Lourdes,/wiki/Lourdes,183,Troisième ligne aile
Q3131073,Henri Ferrero,No stint found,Henri Ferrero,Henri_Ferrero,1951-08-21,,,,,,,Ailier
Q3131111,Henri Fourès,,Henri Fourès,Henri_Four%C3%A8s,1925-08-29,Issus,/wiki/Issus,2019-05-04,Labastidette,/wiki/Labastidette,,Deuxième ligne
Q3131255,Henri Haget,,Henri Haget,Henri_Haget,1905-10-12,Biarritz,/wiki/Biarritz,1967-09-29,Biarritz,/wiki/Biarritz,172,centre; demi d'ouverture
Q3131265,Henri Helmer,No stint found,Henri Helmer,Henri_Helmer,1907-05-04,,,1991-08-27,,,,Demi d'ouverture
Q3131392,Henri Lacaze,No stint found,Henri Lacaze,Henri_Lacaze_(rugby_%C3%A0_XV),1898-04-11,,,1981-04-09,,,,Deuxième ligne
Q3131393,Henri Lacassagne,,Henri Lacassagne,Henri_Lacassagne,1883-12-27,Viella,/wiki/Viella_(Gers),1918-09-14,,,169,Deuxième ligne
Q3131433,Henri Lazies,,Henri Lazies,Henri_Lazies,1929-11-01,Belloc-Saint-Clamens,/wiki/Belloc-Saint-Clamens,2018-02-25,Decazeville,/wiki/Decazeville,180,Pilier; deuxième ligne; troisième ligne centre
Q3131485,Henri Levée,,Henri Levée,Henri_Lev%C3%A9e,1885-03-17,4earrondissement de Paris,/wiki/4e_arrondissement_de_Paris,1943-03-26,Sachsenhausen,/wiki/Camp_de_concentration_d%27Oranienbourg-Sachsenhausen,,Centre
Q3131522,Henri Lugier,,Henri Lugier,Henri_Lugier,1969-04-09,Cayenne,/wiki/Cayenne,,,,197,ailier
Q3131537,Henri Magois,No stint found,Henri Magois,Henri_Magois,1947-01-01,,,,,,,Arrière
Q3131578,Henri Marracq,,Henri Marracq,Henri_Marracq,1937-11-21,Pontacq,/wiki/Pontacq,2003-05-14,Aressy,/wiki/Aressy,183,troisième ligne aile; deuxième ligne; pilier
Q3131790,Henri Pistre,,Henri PistreAbbé Pistre,Henri_Pistre,1900-12-26,Mazamet,/wiki/Mazamet,1981-01-27,Noailhac,/wiki/Noailhac_(Tarn),,
Q3131879,Henri Rancoule,,Henri Rancoule,Henri_Rancoule,1933-02-06,Bram,/wiki/Bram,2021-03-15,Lourdes,/wiki/Lourdes,172,Ailier
Q3131939,Henri Romero,No stint found,Henri Romero,Henri_Romero,1935-09-21,,,2017-11-22,,,,Troisième ligne centre
Q3131988,Henri Sanz,,Henri Sanz,"Henri_Sanz_(rugby,_1963)",1963-01-17,Versailles,/wiki/Versailles,,,,175,Demi de mêlée
Q3132658,Henry Braddon,,Henry Braddon,Henry_Braddon,1863-04-27,Calcuta,/wiki/Calcuta,1955-09-07,Sydney,/wiki/Sydney,,Arrière
Q3132659,Henry Broncan,,Henry Broncan,Henry_Broncan,1944-02-26,Mirande,/wiki/Mirande,,,,,
Q3132693,Henry Chavancy,,Henry Chavancy,Henry_Chavancy,1988-05-22,Strasbourg,/wiki/Strasbourg,,,,181,Centre
Q3132813,Henry Grimes,,Henry Grimes,Henry_Grimes_(rugby_%C3%A0_XV),1980-01-25,Pretoria,/wiki/Pretoria,,,,200,deuxième ligne
Q3132839,Henry Honiball,,Henry Honiball,Henry_Honiball,1965-12-01,Estcourt,/wiki/Estcourt_(Afrique_du_Sud),,,,185,Demi d'ouverture; centre
Q3132998,Henry Paul,No stint found,Henry Paul,Henry_Paul,1974-02-10,,,,,,,Centre
Q3133023,Henry Qiodravu,,Henry Qiodravu,Henry_Qiodravu,1977-02-08,Fidji,/wiki/Fidji,,,,178,Pilier
Q3133128,Henry Vanderglas,,Henry Vanderglas,Henry_Vanderglas,1986-05-09,Canberra,/wiki/Canberra,,,,194,troisième ligne aile
Q3133452,Herbert Godwin,,Herbert Godwin,Herbert_Godwin,1935-12-21,Abergavenny,/wiki/Abergavenny,2006-01,Teignbridge,/wiki/Teignbridge,,Talonneur
Q3133514,Herbert Waddell,,Herbert Waddell,Herbert_Waddell,1902-09-19,Glasgow,/wiki/Glasgow,1988-01-05,Erskine,/wiki/Erskine_(%C3%89cosse),,Demi d'ouverture
Q3133875,Herb Lilburne,No stint found,Herbie Lilburne,Herbie_Lilburne,1908-03-16,Burnham,/w/index.php?title=Burnham_(Nouvelle-Z%C3%A9lande)&action=edit&redlink=1,1976-07-12,Dunedin,/wiki/Dunedin,173,Demi d'ouverture; arrière
Q3133950,Hercules Kruger,,Hercules Kruger,Hercules_Kruger,1979-03-21,Kempton Park,/wiki/Kempton_Park,,,,83,Demi d'ouverture; centre
Q3134048,Herman Bosman,,Herman Bosman,Herman_Bosman,1985-04-19,Bethlehem,/wiki/Bethlehem_(Afrique_du_Sud),,,,192,Demi d'ouverture; centre
Q3134079,Herman Lintvelt,No stint found,Herman Lintvelt,Herman_Lintvelt,1976-09-06,,,,,,,Troisième ligne aile
Q3134297,Hernán Senillosa,,Hernán Senillosa,Hern%C3%A1n_Senillosa,1977-10-01,Buenos Aires,/wiki/Buenos_Aires,,,,180,Ailier; arrière; centre
Q3134443,Hervé Chabowski,,Hervé Chabowski,Herv%C3%A9_Chabowski,1959-08-20,Cavaillon,/wiki/Cavaillon,,,,183,Pilier gauche ou droit
Q3134449,Hervé Chaffardon,,Hervé Chaffardon,Herv%C3%A9_Chaffardon,1965-08-27,Chambéry,/wiki/Chamb%C3%A9ry,,,,196,Deuxième ligne; troisième ligne
Q3134508,Hervé Gregoire-Mazzocco,No stint found,Hervé Gregoire-Mazzocco,Herv%C3%A9_Gregoire-Mazzocco,1977-11-21,,,,,,,
Q3134513,Hervé Guiraud,,Hervé Guiraud,Herv%C3%A9_Guiraud_(rugby_%C3%A0_XV),1966-11-25,Castelnaudary,/wiki/Castelnaudary,,,,175,Talonneur
Q3134551,Hervé Larrue,,Hervé Larrue,Herv%C3%A9_Larrue,1935-07-05,Boissezon,/wiki/Boissezon,,,,188,Deuxième ligne
Q3135173,Hicham Bendeq,No stint found,Hicham Bendeq,Hicham_Bendeq,,,,,,,,Centre
Q3135475,Hikairo Forbes,,Hikairo Forbes,Hikairo_Forbes,1986-03-05,Raglan,/wiki/Raglan_(Nouvelle-Z%C3%A9lande),,,,180,Pilier; talonneur
