"wikidataId","fullName","jaName","birthDate","birthPlace","deathDate","deathPlace","height","weight","positions"
"Q30922428","Ken Yoshida","吉田 健","1987-05-03","Gifu Prefecture",NA,NA,165,72,"Scrum-Half"
"Q30922429","Ryōta Takagi","高城 良太","1989-11-08","Iwate Prefecture",NA,NA,170,78,"Scrum-Half"
"Q30922451","Toshikazu Akiba","秋葉 俊和","1981-12-14","Yamagata Prefecture; Higashimurayama District; Yamagata",NA,NA,180,110,"Prop"
"Q30922460","Naoya Kai","甲斐 尚哉","1987-10-14","Miyazaki Prefecture; Nobeoka",NA,NA,172,106,"Prop"
"Q30922482","Yūta Yatōgo","八藤後 裕太","1986-03-12","Niigata Prefecture",NA,NA,184,100,"Lock; Flanker"
"Q30922483","Masaru Ishigami","石神 勝","1981-06-20","Gifu Prefecture; Gifu",NA,NA,190,103,"Lock"
"Q30922498","Naoto Sugiura","杉浦 直人","1986-11-21","Kanagawa Prefecture; Odawara",NA,NA,186,75,"Lock"
"Q30922524","Takuya Nakajima","中島 拓也","1988-10-09","Japan; Saitama Prefecture",NA,NA,174,89,"Centre"
"Q30922555","Wataru Nishimura","西村 渉","1986-11-25","Nara Prefecture; Gose; Nara",NA,NA,174,75,"Scrum-Half"
"Q30922566","Haruki Satō","佐藤 晴紀","1986-05-21","Kanagawa Prefecture; Yokohama",NA,NA,184,98,"Winger; Centre; Fullback"
"Q30922573","Rahboni Warren-Vosayaco","ラーボニ・ウォーレン＝ボスアヤコ","1995-09-28","Australia; New South Wales; Sydney",NA,NA,190,104,"Number 8; Flanker"
"Q30922597","Yuya Odo","大戸 裕矢","1990-03-09","Japan; Saitama Prefecture",NA,NA,187,104,"Lock; Flanker"
"Q30922598","Tenyu Aono","青野 天悠","1991-09-12","Osaka Prefecture; Osaka",NA,NA,190,97,"Lock"
"Q30922636","Keisuke Yagishita","八木下 恵介","1984-05-09","Tokyo; Bunkyō",NA,NA,185,105,"Lock; Flanker"
"Q30922664","Taiki Koyama","小山 大輝","1994-10-31","Japan; Hokkaido",NA,NA,171,71,"Scrum-Half"
"Q30922665","Tomohito Miyakawa","宮川 智海","1994-09-06","Japan; Akita Prefecture",NA,NA,191,105,"Flanker"
"Q30922682","Takeshi Ōhigashi","大東 毅","1974-10-05","Hokkaido",NA,NA,178,88,"Flanker"
"Q30922726","Ken Hidaka","日高 健","1981-06-25","Tokyo",NA,NA,182,92,"Number 8"
"Q30922731","Masatoshi Mukawa","武川 正敏","1979-07-11","Yamanashi Prefecture",NA,NA,173,80,"Fly-Half; Centre"
"Q30922750","Toshiki Sakurai","櫻井 寿貴","1980-02-27","Gunma Prefecture",NA,NA,185,115,"Prop"
"Q30922782","Sōtarō Ōkawa","大川 創太郎","1991-10-25","Japan; Kumamoto Prefecture; Kumamoto",NA,NA,181,107,"Prop"
"Q30922823","Yūsuke Matsumoto","松本 友介","1987-07-01","Nara Prefecture",NA,NA,187,110,"Prop"
"Q30922828","Takehiro Fujiwara","藤原 丈宏","1990-01-31","Osaka Prefecture; Osaka",NA,NA,172,105,"Prop"
"Q30922831","Akiyoshi Kawaguchi","川口 顕義","1987-12-22","Osaka Prefecture",NA,NA,179,93,"Flanker"
"Q30922847","Fumihiro Yoshizawa","吉沢 文洋","1991-10-24","Japan; Nagano Prefecture",NA,NA,172,76,"Scrum-Half"
"Q30922848","Kazuhiro Koike","小池 一宏","1992-06-10","Japan; Gunma Prefecture; Maebashi",NA,NA,172,93,"Hooker"
"Q30922875","Ryōma Kudō","工藤 良麻","1989-09-30","Kumamoto Prefecture",NA,NA,172,77,"Fly-Half; Centre; Fullback"
"Q30922899","Hiromi Endo","遠藤 広太","1984-02-07","Aomori Prefecture",NA,NA,173,83,"Centre; Fullback"
"Q30922931","Katsunori Imoto","井本 克典","1986-08-25","Miyazaki Prefecture",NA,NA,174,84,"Centre"
"Q30922943","Shohei Fukumoto","福本 翔平","1992-06-12","Osaka Prefecture; Osaka",NA,NA,181,93,"Flanker"
"Q30922955","Keisuke Matsumoto","松本 悠介","1991-06-06","Japan; Nara Prefecture; Tenri; Nara",NA,NA,180,86,"Winger; Centre"
"Q30922991","Genki Hasegawa","長谷川 元氣","1988-01-05","Kyoto Prefecture; Kyoto",NA,NA,178,85,"Winger"
"Q30922994","Fumiya Yamafuji","山藤 史也","1984-12-13","Hiroshima Prefecture",NA,NA,180,80,"Centre"
"Q30923029","Kazuki Kohama","小浜 和己","1987-07-24","Ibaraki Prefecture; Moriya; Ibaraki",NA,NA,183,85,"Centre"
"Q30923069","Akihiro Shioyama","塩山 瑛大","1988-11-18","Fukuoka Prefecture",NA,NA,175,80,"Centre"
"Q30923074","Takuya Takahira","高平 拓弥","1990-10-17","Osaka Prefecture; Osaka",NA,NA,177,85,"Fullback"
"Q30923088","Yōto Ioki","伊尾木 洋斗","1992-12-20","Japan; Kyoto Prefecture",NA,NA,181,125,"Prop"
"Q30923136","Yūki Uchida","内田 裕大","1991-07-23","Aichi Prefecture",NA,NA,178,115,"Prop"
"Q30923137","Kazuto Satō","佐藤 一斗","1988-08-12","Tokyo",NA,NA,178,100,"Prop"
"Q30923153","Daiki Masuda","増田 大暉","1990-06-07","Osaka Prefecture",NA,NA,176,93,"Winger; Centre"
"Q30923183","Takuro Yoneya","米谷 卓朗","1990-12-12","Chiba Prefecture",NA,NA,180,140,"Prop"
"Q30923245","Shin Kawamura","川村 慎","1987-08-06","Japan; Tokyo",NA,NA,172,102,"Hooker"
"Q30923258","Ryoya Sakai","酒井 亮八","1985-04-17","Ishikawa Prefecture",NA,NA,187,98,"Flanker"
"Q30923290","Tsukuru Nishida","西田 創","1983-04-17","Fukuoka Prefecture",NA,NA,169,77,"Scrum-Half"
"Q30923369","Hikaru Kuzure","崩 光瑠","1991-09-09","Aomori Prefecture",NA,NA,180,113,"Hooker"
"Q30923410","Taiki Koga","古賀 太貴","1989-04-06","Tokyo; Meguro",NA,NA,178,108,"Prop"
"Q30923411","Tsutomu Sakuraya","櫻谷 勉","1984-06-16","Kyoto Prefecture",NA,NA,181,91,"Centre"
"Q30923436","Yuki Aoki","青木 祐樹","1992-02-23","Japan; Chiba Prefecture; Kashiwa",NA,NA,188,105,"Lock; Flanker"
"Q30923487","Yūta Chiba","千葉 雄太","1992-12-21","Japan; Miyagi Prefecture; Shiogama",NA,NA,182,108,"Number 8"
"Q30923540","Takuya Inoue","井上 卓哉","1991-07-26","Tokyo; Nerima",NA,NA,164,74,"Scrum-Half"
"Q30923545","Ryoma Shirai","白井 竜馬","1992-10-06","Japan; Osaka Prefecture; Higashiōsaka",NA,NA,172,82,"Fly-Half; Centre; Fullback"
"Q30923654","Yūya Tensaka","天坂 裕也","1989-12-01","Niigata Prefecture; Shibata; Niigata",NA,NA,173,82,"Winger"
"Q30923665","Gintarō Takahashi","髙橋 銀太郎","1984-02-03","Niigata Prefecture",NA,NA,174,82,"Fly-Half; Centre; Fullback"
"Q30923696","Hidetaka Shibahara","柴原 英孝","1982-08-28","Shizuoka Prefecture",NA,NA,175,81,"Winger"
"Q30923704","Kenta Tanaka","田中 健太","1988-03-18","Tokyo; Adachi",NA,NA,175,92,"Centre"
"Q30923725","Ryō Mochizuki","望月 諒","1988-05-06","Shizuoka Prefecture; Shizuoka (city)",NA,NA,183,87,"Winger; Fullback"
"Q30923773","Ryō Iwamoto","岩本 亮","1985-01-20","Saga Prefecture",NA,NA,180,105,"Prop"
"Q30923823","Yasuo Saruwatari","猿渡 康雄","1990-09-28","Japan; Kumamoto Prefecture",NA,NA,182,114,"Prop"
"Q30923836","Tomohiro Tanaka","田中 智広","1991-10-24","Kumamoto Prefecture",NA,NA,175,115,"Prop"
"Q30923907","Masahiro Hibino","日比野 壮大","1992-06-20","Japan; Aichi Prefecture",NA,NA,180,115,"Prop"
"Q30923964","Naoto Osajima","筬島 直人","1991-05-23","Kumamoto Prefecture",NA,NA,187,95,"Lock"
"Q30923967","Shun Sekiya","関屋 駿","1991-05-18","Fukuoka Prefecture",NA,NA,189,102,"Lock"
"Q30924022","Taiji Machino","町野 泰司","1992-09-17","Japan; Kumamoto Prefecture",NA,NA,178,100,"Lock"
"Q30924077","Shōta Egashira","江頭 翔太","1991-03-19","Saga Prefecture",NA,NA,172,70,"Scrum-Half"
"Q30924091","Yūki Yamazaki","山崎 雄希","1992-07-10","Nagasaki Prefecture",NA,NA,183,88,"Fly-Half"
"Q30924094","Daisuke Ōtsuka","大塚 大輔","1988-04-12","Ibaraki Prefecture",NA,NA,178,88,"Centre"
"Q30924107","Hisatoshi Yamada","山田 久寿","1985-08-30","Fukuoka Prefecture",NA,NA,180,83,"Centre"
"Q30924142","Yōji Yamamoto","山本 耀司","1992-01-17","Wakayama Prefecture",NA,NA,179,81,"Centre"
"Q30924192","Kōhei Kawaguchi","川口 皓平","1988-09-14","Nagasaki Prefecture",NA,NA,183,90,"Fullback"
"Q30924197","Arata Nanri","南里 新","1988-11-08","Japan; Fukuoka Prefecture",NA,NA,171,78,"Fullback"
"Q30924208","Gō Watanabe","渡辺 郷","1989-05-05","Kumamoto Prefecture",NA,NA,182,94,"Fullback"
"Q30924223","Daichi Tomoeda","友枝 大智","1991-03-29","Osaka Prefecture",NA,NA,185,115,"Prop"
"Q30924244","Kota Kumamoto","隈本　浩太","1988-11-24","Japan; Kagoshima Prefecture",NA,NA,172,107,"Hooker"
"Q30924247","Yasunori Hoshimoto","星本 泰憲","1989-10-24","Osaka Prefecture",NA,NA,170,98,"Hooker"
"Q30924272","Taro Akita","秋田 太朗","1979-05-01","Fukuoka Prefecture",NA,NA,190,103,"Lock"
"Q30924288","Ippei Hata","秦 一平","1990-02-01","Fukuoka Prefecture",NA,NA,152,53,"Scrum-Half"
"Q30924311","Yosuke Nishiura","西浦 洋祐","1990-09-29","Japan; Kumamoto Prefecture",NA,NA,175,105,"Prop"
"Q30924312","Shun Okabe","岡部 瞬","1993-02-17","Saitama Prefecture",NA,NA,175,105,"Prop"
"Q30924383","Naoyuki Ueyama","上山 直之","1992-02-16","Osaka Prefecture",NA,NA,192,103,"Lock"
"Q30924384","Tōru Sugishita","杉下 暢","1992-05-04","Japan; Kyoto Prefecture",NA,NA,183,102,"Lock"
"Q30924403","Kosuke Tsujii","辻井 宏介","1987-09-02","Kyoto Prefecture",NA,NA,181,95,"Flanker"
"Q30924406","Ryō Kawada","川田 涼","1989-08-09","Gunma Prefecture",NA,NA,174,97,"Flanker"
"Q30924434","Gō Miura","三浦 豪","1990-11-17","Tokyo",NA,NA,175,95,"Flanker"
"Q30924475","Akira Inoue","井之上 明","1991-04-12","Japan; Hyōgo Prefecture",NA,NA,168,73,"Scrum-Half"
"Q30924479","Masahito Imura","猪村 優仁","1991-06-15","Osaka Prefecture",NA,NA,173,78,"Fly-Half"
"Q30924540","Masaki Kobayashi","小林 正旗","1992-07-18","Japan; Niigata Prefecture",NA,NA,177,88,"Centre"
"Q30924541","Yoshihito Satō","佐藤 善仁","1990-03-14","Hokkaido",NA,NA,178,84,"Fullback"
"Q30924560","Takeru Moriyama","森山 雄","1992-07-07","Toyama Prefecture; Toyama (city)",NA,NA,190,105,"Lock"
"Q30924561","Tatsuki Tomura","戸室 達貴","1994-09-09","Japan; Gunma Prefecture",NA,NA,176,80,"Winger; Centre"
"Q30924572","Yuki Kagoshima","篭島 優輝","1994-01-15","Japan; Kanagawa Prefecture",NA,NA,166,73,"Scrum-Half"
"Q30924588","Kabuto Anoku","庵奥 翔太","1993-04-19","Japan; Hyōgo Prefecture; Amagasaki",NA,NA,178,105,"Prop; Hooker"
"Q30924612","Hiroyuki Mezaki","目崎 啓志","1993-08-04","Japan; Tokyo; Adachi",NA,NA,186,100,"Lock; Flanker"
"Q30924615","Toshiya Takahashi","高橋 敏也","1993-10-22","Japan; Kanagawa Prefecture; Kawasaki; Kanagawa",NA,NA,180,82,"Scrum-Half"
"Q30924632","Takehiro Nakazawa","中澤 健宏","1991-09-10","Japan; Saitama Prefecture; Iruma; Saitama",NA,NA,181,86,"Fullback"
"Q30924657","Suguru Igarashi","五十嵐 優","1993-11-22","Japan; Kanagawa Prefecture",NA,NA,171,101,"Prop"
"Q30924693","Tetsu Uehara","上原 哲","1994-02-05","Chiba Prefecture",NA,NA,177,86,"Fly-Half"
"Q30924699","Toshiaki Maejima","前島 利明","1993-12-13","Japan; Yamanashi Prefecture",NA,NA,175,106,"Prop"
"Q30924724","Yō Satō","佐藤 耀","1994-01-27","Japan; Tokyo",NA,NA,178,100,"Hooker"
"Q30924727","Kōdai Kameyama","亀山 宏大","1993-03-24","Japan; Chiba Prefecture",NA,NA,174,82,"Fly-Half"
"Q30924773","Kōichi Matsuura","松浦 康一","1993-08-03","Japan; Fukuoka Prefecture",NA,NA,183,90,"Centre"
"Q30924801","Toshiyuki Morikawa","森川 稔之","1993-05-26","Fukuoka Prefecture",NA,NA,181,83,"Winger"
"Q30924805","Kōsuke Oike","尾池 亨允","1993-08-18","Japan; Miyazaki Prefecture",NA,NA,183,111,"Prop"
"Q30924838","Mitsumasa Harayama","原山 光正","1993-04-06","Japan; Kyoto Prefecture",NA,NA,176,102,"Hooker"
"Q30924856","Kōsetsu Kawachi","川地 光節","1993-04-08","Japan; Fukuoka Prefecture",NA,NA,180,106,"Lock"
"Q30924871","Kohei Ishigaki","石垣 航平","1993-06-25","Japan; Okinawa Prefecture",NA,NA,184,104,"Centre"
"Q30924873","Masakazu Yatsumonji","八文字 雅和","1993-07-14","Japan; Miyazaki Prefecture",NA,NA,178,93,"Winger"
"Q30924898","Kentarō Komura","古村 健太郎","1993-07-21","Kyoto Prefecture",NA,NA,177,95,"Prop"
"Q30924936","Yūsuke Yamada","山田 裕介","1998-03-11","Aichi Prefecture",NA,NA,177,105,"Prop"
"Q30924937","Shōta Hirono","廣野 翔太","1993-12-10","Japan; Osaka Prefecture",NA,NA,179,101,"Hooker"
"Q30924947","Munetaka Sashida","指田 宗孝","1994-03-02","Japan; Osaka Prefecture",NA,NA,176,115,"Prop"
"Q30924953","Shota Takano","高野 祥太","1994-01-12","Japan; Fukuoka Prefecture",NA,NA,176,83,"Centre"
"Q30924958","Kōsuke Hattori","服部 航介","1993-06-04","Japan; Wakayama Prefecture",NA,NA,181,99,"Flanker"
"Q30925011","Gu Jiyoon","具 智允","1992-05-02","South Korea",NA,NA,176,89,"Fly-Half; Centre"
"Q30925052","Ryosuke Kanemura","金村 良祐","1993-06-26","Osaka Prefecture",NA,NA,177,88,"Centre"
"Q30925054","Ryuta Iiyama","飯山 竜太","1994-08-03","Japan; Ibaraki Prefecture",NA,NA,176,83,"Winger"
"Q30925090","Takumi Matsumura","松村 拓海","1994-12-16","Japan; Tokyo",NA,NA,183,90,"Flanker"
"Q30925092","Kento Imura","井村 兼人","1994-04-30","Kyoto Prefecture",NA,NA,176,111,"Prop"
"Q30925108","Daijirō Tanaka","田中 大治郎","1990-07-06","Nara Prefecture; Ikoma; Nara",NA,NA,166,75,"Scrum-Half"
"Q30925109","Daisuke Maeda","前田 大輔","1990-10-07","Osaka Prefecture; Suita",NA,NA,187,106,"Lock"
"Q30925164","Shōji Tanaka","田中 章司","1994-09-12","Japan; Kyoto Prefecture",NA,NA,187,96,"Lock; Number 8; Flanker"
"Q30925166","Yoshihisa Kawasaki","川崎 仁久","1987-12-07","Gunma Prefecture",NA,NA,186,118,"Prop"
"Q30925183","Masashi Debuchi","出渕 賢史","1990-05-30","Japan; Okayama Prefecture",NA,NA,177,112,"Prop"
"Q30925185","Tetsuo Imamura","今村 哲央","1991-04-20","Saga Prefecture",NA,NA,190,109,"Lock"
"Q30925245","Keita Fujiwara","藤原 恵太","1994-06-27","Japan; Osaka Prefecture",NA,NA,173,83,"Scrum-Half"
"Q30925258","Hayata Nakao","中尾 隼太","1995-01-20","Japan; Nagasaki Prefecture",NA,NA,175,82,"Fly-Half"
"Q30925261","Toshiki Fujii","藤井 俊希","1992-04-03","Japan; Osaka Prefecture",NA,NA,188,97,"Lock"
"Q30925275","Daiki Konishi","小西 大樹","1987-08-02","Nara Prefecture",NA,NA,166,70,"Scrum-Half"
"Q30925351","Issei Shige","重 一生","1994-12-05","Japan; Osaka Prefecture",NA,NA,170,76,"Scrum-Half; Centre; Fullback"
"Q30925354","Yasunori Katagiri","片桐 康策","1992-01-05","Japan; Nagano Prefecture",NA,NA,170,75,"Fly-Half; Centre"
"Q30925383","Wataru Kawai","河合 航","1987-06-30","Japan; Saitama Prefecture",NA,NA,175,90,"Centre"
"Q30925391","Shin Ōhashi","大橋 晋","1991-11-07","Japan; Osaka Prefecture",NA,NA,171,91,"Centre"
"Q30925485","Shinya Morita","森田 慎也","1994-10-15","Japan; Kyoto Prefecture",NA,NA,170,78,"Winger"
"Q30925486","Akihiro Shimizu","清水 晶大","1995-02-18","Japan; Osaka Prefecture",NA,NA,175,85,"Fly-Half"
"Q30925505","Wataru Niimoto","新本 亘","1992-09-19","Hiroshima Prefecture",NA,NA,185,93,"Lock; Flanker"
"Q30925507","Toshihiro Nishii","西井 利宏","1990-12-03","Japan; Ehime Prefecture",NA,NA,185,109,"Lock; Flanker"
"Q30925537","Yōhei Nakamura","中村 洋平","1990-10-22","Kanagawa Prefecture",NA,NA,170,72,"Scrum-Half"
"Q30925538","Tasuku Kinjo","金城 佑","1992-09-11","Okinawa Prefecture",NA,NA,172,77,"Scrum-Half"
"Q30925568","Shūsaku Hamazato","濱里 周作","1985-12-28","Okinawa Prefecture",NA,NA,180,85,"Winger; Centre"
"Q30925570","Kōhei Hamazato","濱里 耕平","1988-05-25","Okinawa Prefecture",NA,NA,174,81,"Scrum-Half; Winger"
"Q30925608","Nobuyoshi Arai","新井 信善","1989-07-13","Osaka Prefecture",NA,NA,179,115,"Hooker; Number 8"
"Q30925609","Kiminori Moto","元 公法","1985-08-30","Osaka Prefecture",NA,NA,177,106,"Prop"
"Q30925696","Shota Takizawa","滝澤 翔太","1992-09-03","Osaka Prefecture",NA,NA,177,105,"Prop"
"Q30925707","Hiroto Kawasaki","川崎 大翔","1991-07-05","Japan; Osaka Prefecture",NA,NA,183,103,"Flanker"
"Q30925712","Tomoyuki Harashima","原島 知行","1989-01-22","Tokyo",NA,NA,180,90,"Centre"
"Q30925754","Takahito Takemaru","竹丸 貴仁","1987-09-20","Osaka Prefecture",NA,NA,175,86,"Centre"
"Q30925757","Tetsuro Kamata","鎌田 哲郎","1986-11-28","Osaka Prefecture",NA,NA,184,89,"Winger; Fullback"
"Q30925781","Takahiro Furuya","古屋 孝広","1984-04-15","Yamanashi Prefecture",NA,NA,172,82,"Fly-Half"
"Q30925848","Ei Kawamukō","川向 瑛","1995-01-09","Japan; Kagoshima Prefecture",NA,NA,172,82,"Fly-Half; Centre"
"Q30925849","Takeo Suenaga","末永 健雄","1994-07-31","Japan; Fukuoka Prefecture",NA,NA,178,94,"Number 8; Flanker"
"Q30925936","Kōta Kaishi","海士 広大","1994-10-07","Japan; Osaka Prefecture",NA,NA,172,105,"Prop"
"Q30925937","Kenichiro Kuwae","桑江 健一郎","1994-10-24","Japan; Okinawa Prefecture",NA,NA,177,76,"Fullback"
"Q30926016","Kazuhiro Taniguchi","谷口 和洋","1995-02-05","Japan; Osaka Prefecture",NA,NA,163,72,"Scrum-Half"
"Q30926020","Ryōi Kamei","亀井 亮依","1994-10-08","Japan; Osaka Prefecture",NA,NA,178,97,"Flanker"
"Q30926105","Hiroshi Abe","阿部 浩士","1990-07-20","Miyagi Prefecture; Ishinomaki",NA,NA,176,104,"Prop"
"Q30926109","Ben Gunter","ベン・ガンター","1997-10-24","Australia",NA,NA,195,120,"Lock; Flanker"
"Q30926110","Tomohiro Saruta","猿田 智広","1986-02-12","Akita Prefecture",NA,NA,175,95,"Hooker"
"Q30926117","Takanori Hamada","濱田 宇功","1985-09-17","Tokyo",NA,NA,180,102,"Hooker"
"Q30926147","Tomoya Tomizawa","冨沢 智也","1989-01-21","Tokyo",NA,NA,175,85,"Fly-Half; Centre"
"Q30926148","Hiromitsu Kai","甲斐 洋充","1986-08-27","Hyōgo Prefecture",NA,NA,188,95,"Lock"
"Q30926165","Keisuke Tahara","田原 圭祐","1987-02-14","Aichi Prefecture; Nagoya",NA,NA,168,70,"Scrum-Half"
"Q30926284","Shin'nosuke Tase","田瀬 慎之介","1987-02-19","Yamagata Prefecture",NA,NA,173,75,"Fly-Half"
"Q30926286","Daiki Ogaswara","小笠原 大樹","1987-02-26","Kanagawa Prefecture",NA,NA,185,92,"Lock"
"Q30926316","Kentaro Nagatomi","永富 健太郎","1994-04-02","Japan; Fukuoka Prefecture",NA,NA,183,83,"Fly-Half"
"Q30926422","Shin'ichi Tanaka","田中 真一","1994-06-08","Japan; Tokyo; Mitaka",NA,NA,186,98,"Number 8; Flanker"
"Q30926424","Kentarō Kobayashi","小林 健太郎","1994-04-26","Kanagawa Prefecture",NA,NA,180,90,"Winger; Centre"
"Q30926446","Aiban Mishima","三島 藍伴","1994-07-16","Osaka Prefecture",NA,NA,173,86,"Winger; Centre"
"Q30926507","Yuji Takei","竹井 勇二","1994-10-14","Japan; Nara Prefecture; Yamatokōriyama",NA,NA,183,105,"Hooker"
"Q30926509","Kenta Yamaguchi","山口 健太","1994-08-17","Tokyo",NA,NA,185,98,"Lock; Flanker"
"Q30926632","Che Runya","崔 凌也","1994-05-20","Japan; Fukuoka Prefecture",NA,NA,182,104,"Prop"
"Q30926652","Shō Yamazaki","山崎 翔","1995-03-02","Tokyo",NA,NA,175,91,"Centre"
"Q30926703","Yoshio Koyama","小山 恵生","1975-11-13","Niigata Prefecture",NA,NA,183,115,"Prop"
"Q30926748","Isileli Nakajima","中島 イシレリ","1989-07-09","Tonga; Viola",NA,NA,186,120,"Prop; Lock; Number 8"
"Q30926928","Koji Iino","飯野 晃司","1994-10-12","Japan; Aichi Prefecture",NA,NA,189,108,"Lock"
"Q30926930","Sōta Oketani","桶谷 宗汰","1994-11-18","Japan; Osaka Prefecture",NA,NA,177,93,"Hooker"
"Q30926967","Shuhei Narita","成田 秀平","1994-12-11","Japan; Akita Prefecture",NA,NA,176,77,"Winger; Fullback"
"Q30926970","Hironori Yatomi","矢富 洋則","1995-11-09","Japan; Kyoto Prefecture",NA,NA,181,90,"Centre; Fullback"
"Q30927005","Daniel Peters","ピータース ダニエル","1985-06-04","New Zealand",NA,NA,180,87,"Fullback"
"Q30927062","Genki Ōkoshi","大越 元気","1994-12-26","Japan; Tokyo; Setagaya",NA,NA,162,63,"Scrum-Half"
"Q30927065","Kim Ryonji","金 嶺志","1994-08-26","Japan; Saitama Prefecture",NA,NA,190,99,"Lock"
"Q30927162","Atsushi Yumoto","湯本 睦","1994-05-02","Japan; Osaka Prefecture",NA,NA,165,70,"Scrum-Half"
"Q30927166","Shoma Makinouchi","牧野内 翔馬","1994-11-05","Japan; Fukuoka Prefecture",NA,NA,189,103,"Lock"
"Q30927239","Fetuani Lautaimi","フェツアニ・ラウタイミ","1992-10-21","Tonga",NA,NA,184,115,"Number 8"
"Q30927314","Rui Sannomiya","三宮 累","1994-08-16","Japan; Tokyo",NA,NA,182,110,"Prop"
"Q30927315","Masayasu Ōshiba","大芝 優泰","1994-04-05","Chiba Prefecture",NA,NA,176,90,"Winger"
"Q30927436","Seiya Ozaki","尾崎 晟也","1995-07-11","Japan; Kyoto Prefecture; Uji",NA,NA,174,85,"Winger; Fullback"
"Q30929077","Kazuki Katō","加藤 一希","1994-12-07","Japan; Aichi Prefecture",NA,NA,185,115,"Prop; Lock; Flanker"
"Q30929232","Hiroaki Shirahama","白濱 弘章","1994-10-28","Japan; Fukuoka Prefecture",NA,NA,176,100,"Hooker"
"Q30929244","Kōhei Eguchi","江口 晃平","1994-12-20","Japan; Kyoto Prefecture",NA,NA,174,105,"Hooker"
"Q30929250","Yuji Nishiuchi","西内 勇二","1994-05-22","Fukuoka Prefecture",NA,NA,180,108,"Prop"
"Q30929321","Shōya Hirokawa","廣川 翔也","1995-01-21","Japan; Aichi Prefecture",NA,NA,166,90,"Flanker"
"Q30929325","Eishin Kuwano","桑野 詠真","1994-10-11","Japan; Fukuoka Prefecture",NA,NA,193,112,"Lock"
"Q30929388","Genta Wada","和田 源太","1994-07-10","Japan; Osaka Prefecture",NA,NA,179,90,"Fly-Half"
"Q30929395","Tomokazu Kira","吉良 友嘉","1994-07-29","Japan; Ōita Prefecture",NA,NA,171,82,"Winger; Centre"
"Q30929545","Yuta Isobe","磯辺 裕太","1995-02-27","Japan; Aichi Prefecture",NA,NA,174,92,"Number 8; Flanker"
"Q30929550","Ryōsei Kohara","小原 稜生","1993-10-05","Japan; Kyoto Prefecture",NA,NA,181,90,"Flanker"
