"wikidataId","fullName","esName","esFullName","birthDate","birthPlace","birthPlaceWP","deathDate","deathPlace","deathPlaceWP","height","weight","positions","positionsWP","citizenship"
"Q3510337","Sébastien Tillous-Borde","Morgan Sébastien Tillous-Borde",NA,"29 de abril de 1985","Oloron-Sainte-Marie","/wiki/Oloron-Sainte-Marie",NA,NA,NA,176,76,"Scrum-Half",NA,"France"
"Q3514043","Taine Randell","Taine Randell","Taine Cheyenne Randell","5 de noviembre de 1974","Hastings","/wiki/Hastings_(Nueva_Zelanda)",NA,NA,NA,188,110,"Number 8",NA,"New Zealand"
"Q3515030","Tane Norton","Tane Norton","Rangitane Will Norton","30 de marzo de 1942","Waikari","/w/index.php?title=Waikari&action=edit&redlink=1","4 de agosto de 2023",NA,NA,183,87,"Hooker",NA,"New Zealand"
"Q3518885","Terry Bouhraoua","Terry Bouhraoua",NA,"29 de agosto de 1987","Châteaudun","/wiki/Ch%C3%A2teaudun",NA,NA,NA,169,77,"Scrum-Half",NA,"France"
"Q3518906","Terry Kingston","Terry Kingston","Terrence John Kingston","19 de septiembre de 1963","Cork","/wiki/Cork",NA,NA,NA,178,100,"Hooker",NA,"Ireland"
"Q3523958","Theuns Stofberg","Theuns Stofberg","Marthinus Theunis Steyn Stofberg","6 de junio de 1955","Free State","/wiki/Free_State","23 de agosto de 2023","Sudáfrica","/wiki/Sud%C3%A1frica",193,108,"Flanker; 2nd Row",NA,"South Africa"
"Q3524979","Thomas Castaignède","Thomas Castaignède",NA,"21 de enero de 1975","Mont-de-Marsan","/wiki/Mont-de-Marsan",NA,NA,NA,175,84,"Fly-Half",NA,"France"
"Q3528646","Tim Horan","Tim Horan","Timothy James Horan","18 de mayo de 1970","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,183,93,"Centre",NA,"Australia"
"Q3529026","Timoci Matanavou","Timoci Matanavou",NA,"8 de julio de 1984","Lautoka","/wiki/Lautoka",NA,NA,NA,186,89,"Winger",NA,"Fiji"
"Q3530903","Tom Tierney","Tom Tierney",NA,"1 de septiembre de 1976","Limerick","/wiki/Limerick","24 de febrero de 2023",NA,NA,183,83,"Scrum-Half",NA,"Ireland"
"Q3530931","Tom Wood","Tom Wood","Thomas Andrew Wood","3 de noviembre de 1986","Coventry","/wiki/Coventry",NA,NA,NA,193,113,"3rd Row; Number 8",NA,"England"
"Q3531451","Tomás Vallejos Cinalli","Tomás Vallejos Cinalli",NA,"16 de octubre de 1984","Rosario","/wiki/Rosario_(Argentina)",NA,NA,NA,196,115,"2nd Row",NA,"Argentina"
"Q3531900","Tony Stanger","Tony Stanger","Anthony George Stanger","14 de mayo de 1968","Hawick","/wiki/Hawick",NA,NA,NA,188,95,"Winger",NA,"Scotland"
"Q3531920","Tony Underwood","Tony Underwood","Anthony Underwood","17 de febrero de 1969","Ipoh","/wiki/Ipoh",NA,NA,NA,175,86,"Winger",NA,"Malaysia"
"Q3531929","Tony Ward","Tony Ward","Anthony Joseph Patrick Ward","8 de octubre de 1954","Dublín","/wiki/Dubl%C3%ADn",NA,NA,NA,183,90,"Fly-Half",NA,"Ireland"
"Q3533201","Alastair Hignell","Alastair Hignell",NA,"4 de septiembre de 1955","Ely","/wiki/Ely",NA,NA,NA,NA,NA,NA,NA,NA
"Q3538604","Trevor Ringland","Trevor Ringland","Trevor Maxwell Ringland","13 de noviembre de 1959","Belfast","/wiki/Belfast",NA,NA,NA,180,85,"Winger",NA,"Ireland"
"Q3538616","Trevor Woodman","Trevor Woodman","Trevor James Woodman","4 de agosto de 1976","Plymouth","/wiki/Plymouth",NA,NA,NA,180,112,"Prop",NA,"United Kingdom"
"Q3547810","Ugo Mola","Ugo Mola",NA,"14 de mayo de 1973","Sainte-Foy-la-Grande","/wiki/Sainte-Foy-la-Grande",NA,NA,NA,183,90,"Fullback",NA,"France"
"Q3553044","Va'aiga Tuigamala","Va'aiga Tuigamala","Va'aiga Lealuga Tuigamala","4 de septiembre de 1969","Faleasiu","/w/index.php?title=Faleasiu&action=edit&redlink=1","24 de febrero de 2022","Auckland","/wiki/Auckland",180,100,"Winger",NA,"Samoa"
"Q3553572","Valentin Calafeteanu","Valentin Calafeteanu","Valentin Niculae Calafeteanu","25 de enero de 1985","Bucarest","/wiki/Bucarest",NA,NA,NA,182,82,"Scrum-Half",NA,"Romania"
"Q3555838","Vereniki Goneva","Vereniki Goneva","Tevita Gucake Naqaqa Cavubati","5 de abril de 1984","Lautoka","/wiki/Lautoka",NA,NA,NA,178,97,"Centre; Winger",NA,"Fiji"
"Q3558412","Viliame Satala","Viliame Satala",NA,"19 de julio de 1972","Lautoka","/wiki/Lautoka",NA,NA,NA,188,95,"Centre",NA,"Fiji"
"Q3558420","Viliami Tupoulahi Mailefihi Tukuʻaho","Guillermo Tupoulahi Mailefihi Tuku'aho",NA,"17 de junio de 1957","Nukualofa","/wiki/Nukualofa","14 de junio de 2014","Haveluloto (Tonga)",NA,NA,NA,NA,NA,NA
"Q3560816","Virimi Vakatawa","Virimi Vakatawa",NA,"1 de mayo de 1992","Rangiora,",NA,NA,NA,NA,187,99,"Centre; Winger",NA,NA
"Q3563848","Vunga Lilo","Vunga Lilo","Vungakoto Filimone Lilo","28 de febrero de 1983","Koulo","/wiki/Koulo",NA,NA,NA,193,111,NA,NA,"Tonga"
"Q3564982","Wade Dooley","Wade Dooley","Wade Anthony Dooley","2 de octubre de 1957","Warrington","/wiki/Warrington",NA,NA,NA,202,110,"2nd Row",NA,"England"
"Q3565170","Waisale Serevi","Waisale Serevi","Waisale Tikoisolomoni Serevi","20 de mayo de 1968","Suva","/wiki/Suva",NA,NA,NA,169,80,"Fullback; Scrum-Half; Fly-Half",NA,"Fiji"
"Q3565811","Walter Little","Walter Little","Walter Kenneth Little","14 de octubre de 1969","Waikato","/wiki/Waikato",NA,NA,NA,178,80,"Centre",NA,"New Zealand"
"Q3566468","Warwick Taylor","Warwick Taylor","Warwick Thomas Taylor","11 de marzo de 1960","Hamilton","/wiki/Hamilton_(Nueva_Zelanda)",NA,NA,NA,179,82,"Centre",NA,"New Zealand"
"Q3566842","Wayne Julies","Wayne Julies",NA,"23 de octubre de 1978","Paarl","/wiki/Paarl",NA,NA,NA,186,90,"Centre",NA,"South Africa"
"Q3566861","Wayne Smith","Wayne Smith","Wayne Ross Smith","19 de abril de 1957","Waikato","/wiki/Waikato",NA,NA,NA,178,80,"Fly-Half",NA,"New Zealand"
"Q3568079","Wikus van Heerden","Wikus van Heerden","Johannes Lodewikus van Heerden","25 de febrero de 1979","Johannesburgo","/wiki/Johannesburgo",NA,NA,NA,193,108,"3rd Row",NA,"South Africa"
"Q3568280","Will Carling","Will Carling","William David Charles Carling","12 de diciembre de 1965","Sudoeste de Inglaterra","/wiki/Sudoeste_de_Inglaterra",NA,NA,NA,180,90,"Centre",NA,"England"
"Q3568328","Willem Alberts","Willem Alberts","Willem Schalk Alberts","11 de mayo de 1984","Pretoria","/wiki/Pretoria",NA,NA,NA,192,120,"3rd Row; Number 8",NA,"South Africa"
"Q3570685","Xavier Garbajosa","Xavier Garbajosa",NA,"5 de diciembre de 1976","Toulouse","/wiki/Toulouse",NA,NA,NA,185,89,"Fullback; Centre; Winger",NA,"France"
"Q3571675","Yann Lesgourgues","Yann Lesgourgues",NA,"17 de enero de 1991","Francia","/wiki/Francia",NA,NA,NA,177,76,"Scrum-Half",NA,"France"
"Q3571791","Yannick Nyanga","Yannick Nyanga","Yannick Nyanga Kabasele","19 de diciembre de 1983","Kinsasa","/wiki/Kinsasa",NA,NA,NA,187,96,"Flanker",NA,"Zaire"
"Q3572366","Yoann Huget","Yoann Huget",NA,"2 de febrero de 1987","Pamiers","/wiki/Pamiers",NA,NA,NA,190,97,"Winger; Fullback",NA,"France"
"Q3588678","Émile Ntamack","Émile Ntamack",NA,"25 de junio de 1970","Lyon","/wiki/Lyon",NA,NA,NA,189,92,"Centre; Fullback; Winger",NA,"France"
"Q3591004","Eric Bonneval","Éric Bonneval",NA,"12 de noviembre de 1963","Toulouse","/wiki/Toulouse",NA,NA,NA,180,83,"Centre",NA,"France"
"Q3606940","Agustín Canalda","Agustín Canalda",NA,"18 de abril de 1977","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,183,100,"Hooker",NA,"Argentina"
"Q3624265","Arthur Emyr","Arthur Emyr","Arthur Emyr Jones","27 de julio de 1962","Bangor","/wiki/Bangor_(Gales)",NA,NA,NA,188,93,"Winger",NA,"Wales"
"Q3647870","Byran Black","Byran Black",NA,"1912",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"Q3675525","Chris MacKintosh","Chris MacKintosh","Charles Ernest Whistler Christopher Mackintosh","31 de octubre de 1903",NA,NA,"12 de enero de 1974",NA,NA,NA,NA,NA,NA,NA
"Q3737719","Fabio Gaetaniello","Fabio Gaetaniello",NA,"25 de agosto de 1958","Livorno","/wiki/Livorno",NA,NA,NA,183,88,"Centre",NA,"Italy"
"Q3742902","Fernando Díaz Alberdi","Fernando Díaz Alberdi",NA,"2 de julio de 1972","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,180,108,"Prop",NA,"Argentina"
"Q3762833","Giancarlo Cucchiella","Giancarlo Cucchiella",NA,"18 de febrero de 1953","L'Aquila","/wiki/L%27Aquila",NA,NA,NA,182,100,"Prop",NA,"Italy"
"Q3779967","Gustavo Milano","Gustavo Milano","Gustavo E. Milano","11 de febrero de 1961","Rosario","/wiki/Rosario_(Argentina)",NA,NA,NA,200,105,"2nd Row",NA,"Argentina"
"Q3787517","Hugo Torres","Hugo Torres",NA,"24 de abril de 1962","Córdoba","/wiki/C%C3%B3rdoba_(Argentina)",NA,NA,NA,182,102,"Prop",NA,"Argentina"
"Q3788117","Héctor Luis Silva","Héctor Silva","Héctor Luis Silva","10 de septiembre de 1944","La Plata","/wiki/La_Plata","17 de mayo de 2021","La Plata","/wiki/La_Plata",190,100,"Number 8",NA,"Argentina"
"Q3837077","Lorenzo Sebastiani","Lorenzo Sebastiani",NA,"28 de septiembre de 1988","L'Aquila","/wiki/L%27Aquila","6 de abril de 2009","L'Aquila","/wiki/L%27Aquila",NA,NA,"Prop",NA,"Italy"
"Q3838212","Luca Morisi","Luca Morisi",NA,"14 de febrero de 1991","Milán","/wiki/Mil%C3%A1n",NA,NA,NA,183,95,"Centre",NA,"Italy"
"Q3838302","Luca Tramontin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q3848325","Mario Battaglini","Mario Battaglini",NA,"20 de octubre de 1919","Rovigo","/wiki/Rovigo","1 de enero de 1971","Padua","/wiki/Padua",185,105,"Flanker; 2nd Row; Fly-Half",NA,NA
"Q3849446","Mark Bingham","Mark Bingham","Mark Kendall Bingham","22 de mayo de 1970","Phoenix","/wiki/Phoenix","11 de septiembre de 2001","Stonycreek","/wiki/Municipio_de_Stonycreek_(condado_de_Somerset,_Pensilvania)",193,NA,NA,NA,NA
"Q3851349","Massimo Mascioletti","Massimo Mascioletti",NA,"4 de marzo de 1958","L'Aquila","/wiki/L%27Aquila",NA,NA,NA,169,74,"Winger",NA,"Italy"
"Q3856775","Michele Rizzo","Michele Rizzo",NA,"16 de septiembre de 1982","Dolo","/wiki/Dolo_(Italia)",NA,NA,NA,188,115,"Prop; Hooker",NA,"Italy"
"Q3857283","Miguel Ruiz","Miguel Ruiz","Miguel Ángel Ruiz","10 de enero de 1975","Mendoza","/wiki/Mendoza_(Argentina)",NA,NA,NA,193,107,"Number 8",NA,"Argentina"
"Q3888366","Pablo Calanchini","Pablo Calanchini",NA,"9 de enero de 1974","Santa Fe","/wiki/Santa_Fe_(Argentina)",NA,NA,NA,188,103,"Number 8",NA,NA
"Q3930845","Raúl Pérez","Raúl Pérez",NA,"2 de julio de 1965","Rosario","/wiki/Rosario_(Argentina)",NA,NA,NA,194,104,"3rd Row",NA,"Argentina"
"Q3939915","Rodolfo Ambrosio","Rodolfo Ambrosio","Carlos Rodolfo Ambrosio","27 de diciembre de 1961","Córdoba","/wiki/C%C3%B3rdoba_(Argentina)",NA,NA,NA,177,87,"Fly-Half",NA,"Argentina"
"Q3961123","Simon Mason","Simon Mason","Simon John Peter Mason","22 de octubre de 1973","Wirral","/w/index.php?title=Wirral&action=edit&redlink=1",NA,NA,NA,185,91,"Fullback",NA," England"
"Q3972362","Stefano Barba","Stefano Barba",NA,"10 de enero de 1964","Roma","/wiki/Roma",NA,NA,NA,175,80,"Centre",NA,"Italy"
"Q4010127","Vernon Pugh","Vernon Pugh",NA,"5 de julio de 1945",NA,NA,"24 de abril de 2003",NA,NA,NA,NA,NA,NA,NA
"Q4474828","Eddy Ben Arous","Eddy Ben Arous",NA,"25 de agosto de 1990","Trappes","/wiki/Trappes",NA,NA,NA,183,117,"Prop",NA,"France"
"Q4662456","Aaron Smith","Aaron Smith","Aaron Luke Smith","21 de noviembre de 1988","Palmerston North","/wiki/Palmerston_North",NA,NA,NA,173,80,"Scrum-Half",NA,"New Zealand"
"Q4684968","Adrian Davies","Adrian Davies",NA,"9 de febrero de 1969","Bridgend","/wiki/Bridgend",NA,NA,NA,175,80,"Fly-Half",NA,"Wales"
"Q4707669","Alan Rotherham","Alan Rotherham",NA,"31 de julio de 1862","Coventry","/wiki/Coventry","30 de agosto de 1898","Marylebone","/wiki/Marylebone",165,70,"Scrum-Half",NA,"England"
"Q4709631","Albert Anderson","Albert Anderson",NA,"5 de febrero de 1961","Christchurch","/wiki/Christchurch",NA,NA,NA,197,111,"2nd Row",NA,"New Zealand"
"Q4712104","Alberto Malo i Navio","Alberto Malo","Albert Malo Navio","3 de abril de 1964","San Baudilio de Llobregat","/wiki/San_Baudilio_de_Llobregat",NA,NA,NA,NA,NA,"Number 8",NA,NA
"Q4714716","Alejo Corral","Alejo Corral",NA,"11 de septiembre de 1981","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,180,108,"Prop",NA,"Argentina"
"Q4717065","Alex Goode","Alex Goode","David Alexander Vallance Goode","7 de mayo de 1988","Cambridge","/wiki/Cambridge",NA,NA,NA,181,85,"Fullback; Fly-Half",NA,"England"
"Q4717951","Alex Waller","Alex Waller","Alexander Marshall Waller","14 de febrero de 1990","Kettering","/wiki/Kettering",NA,NA,NA,187,120,"Loosehead Prop",NA,"England"
"Q4722025","Alfonso Feijoo","Alfonso Feijoo García",NA,"1953","San Sebastián","/wiki/San_Sebasti%C3%A1n",NA,NA,NA,NA,NA,"Centre",NA,NA
"Q4759311","Andries Coetzee","Andries Coetzee",NA,"1 de marzo de 1990","Bethal","/w/index.php?title=Bethal&action=edit&redlink=1",NA,NA,NA,182,92,"Fullback",NA,"South Africa"
"Q4760139","Andrés Allamand","Andrés Allamand",NA,"7 de febrero de 1956","Santiago de Chile","/wiki/Santiago_de_Chile",NA,NA,NA,NA,NA,NA,NA,NA
"Q4788055","Ardie Savea","Ardie Savea","Ardie Suemalo Savea","14 de octubre de 1993","Wellington","/wiki/Wellington",NA,NA,NA,188,100,"Number 8; 3rd Row",NA,"New Zealand"
"Q4803098","Asa Amone","Asa Amone","Aasaeli Amone","8 de enero de 1966","Nukualofa","/wiki/Nukualofa",NA,NA,NA,NA,NA,"Fly-Half",NA,"Tonga"
"Q4806120","Ashura Hara","Susumu Hara",NA,"8 de enero de 1947","Isahaya","/w/index.php?title=Isahaya&action=edit&redlink=1","28 de abril de 2015","Isahaya","/w/index.php?title=Isahaya&action=edit&redlink=1",NA,92,NA,NA,NA
"Q4815766","Atieli Pakalani","Atieli Pakalani","Atieli Moruto Pakalani Nonu","26 de diciembre de 1989","Kawakawa","/w/index.php?title=Kawakawa_(Nueva_Zelanda)&action=edit&redlink=1",NA,NA,NA,170,113,"Winger",NA,"Tonga"
"Q4831827","Ayumu Goromaru","Ayumu Goromaru",NA,"1 de marzo de 1986","Fukuoka","/wiki/Fukuoka",NA,NA,NA,185,98,NA,NA,"Japon"
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden John Barrett","27 de mayo de 1991","Nueva Plymouth","/wiki/Nueva_Plymouth",NA,NA,NA,187,92,"Fly-Half",NA,"New Zealand"
"Q4886609","Ben Volavola","Ben Volavola","Ben Thomas Tuvula Volavola","12 de enero de 1991","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,191,96,"Fly-Half; Fullback",NA,"Australia"
"Q4893136","Bernard Foley","Bernard Foley",NA,"8 de septiembre de 1989","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,182,90,"Fly-Half",NA,"Australia"
"Q4912301","Billy Burns","Billy Burns","Billy Sean Burns","13 de junio de 1994","Bath","/wiki/Bath",NA,NA,NA,180,80,"Fly-Half",NA," England"
"Q4923976","Blaine Scully","Blaine Scully","Blaine Hansen Scully","29 de febrero de 1988","Sacramento","/wiki/Sacramento_(California)",NA,NA,NA,191,93,"Winger",NA,"U.S.A."
"Q4925838","Bleddyn Bowen","Bleddyn Bowen",NA,"16 de julio de 1961","Neath-Port Talbot","/wiki/Neath-Port_Talbot",NA,NA,NA,180,85,"Centre",NA,"Wales"
"Q4941870","Bongi Mbonambi","Bongi Mbonambi","Mbongeni Theo Mbonambi","7 de enero de 1991","Belén","/w/index.php?title=Bel%C3%A9n_(Sud%C3%A1frica)&action=edit&redlink=1",NA,NA,NA,176,106,"Hooker",NA,"South Africa"
"Q4961160","Brendon Dawson","Brendon Dawson","Brendon Neil Dawson","2 de septiembre de 1967","Bulawayo","/wiki/Bulawayo",NA,NA,NA,188,102,"3rd Row",NA,"Zimbabwe"
"Q4973036","Brodie Retallick","Brodie Retallick","Brodie Allan Retallick","31 de mayo de 1991","Rangiora","/w/index.php?title=Rangiora&action=edit&redlink=1",NA,NA,NA,204,121,"2nd Row",NA,"New Zealand"
"Q4977366","Bruce Deans","Bruce Deans","Ian Bruce Deans","25 de noviembre de 1960","Distrito de Hurunui","/w/index.php?title=Distrito_de_Hurunui&action=edit&redlink=1","16 de agosto de 2019",NA,NA,179,80,"Scrum-Half",NA,"New Zealand"
"Q4997511","Bundee Aki","Bundee Aki","Fua Leiofi Bundellu Aki","7 de abril de 1990","Auckland","/wiki/Auckland",NA,NA,NA,178,98,"Centre",NA,"New Zealand"
"Q5038989","Carel du Plessis","Carel du Plessis","Carel Johan du Plessis","24 de junio de 1960","Somerset East","/w/index.php?title=Somerset_East&action=edit&redlink=1",NA,NA,NA,183,85,"Winger",NA,"South Africa"
"Q5039790","Carl Aarvold","Carl Aarvold","Carl Douglas Aarvold","7 de junio de 1907","Hartlepool","/wiki/Hartlepool","17 de marzo de 1991","Westhumble","/wiki/Westhumble",NA,NA,"Winger",NA,"England"
"Q5042507","Carlos Páez Rodríguez","Carlos Páez Rodríguez",NA,"31 de octubre de 1953","Montevideo","/wiki/Montevideo",NA,NA,NA,NA,NA,NA,NA,NA
"Q5056230","Cecil Moss","Cecil Moss",NA,"12 de febrero de 1925","Riversdale","/wiki/Riversdale_(Sud%C3%A1frica)","27 de octubre de 2017",NA,NA,170,80,"Winger",NA,"South Africa"
"Q5084829","Charlie Faumuina","Charlie Faumuina","Charlie C. Faumuina","24 de diciembre de 1986","South Auckland","/w/index.php?title=South_Auckland&action=edit&redlink=1",NA,NA,NA,185,130,"Prop",NA,"New Zealand"
"Q5085299","Charlie Ngatai","Charlie Ngatai",NA,"17 de agosto de 1990","Gisborne","/wiki/Gisborne_(ciudad)",NA,NA,NA,185,95,"Fullback",NA,"New Zealand"
"Q5106860","Chris Henry","Chris Henry","Christopher G. Henry","17 de octubre de 1984","Belfast","/wiki/Belfast",NA,NA,NA,191,107,"Flanker",NA,"United Kingdom"
"Q5109832","Christian Lealiifano","Christian Lealiifano","Christian P. Leali'ifano","24 de septiembre de 1987","Auckland","/wiki/Auckland",NA,NA,NA,179,90,"Centre",NA,"New Zealand"
"Q5110257","Christian Wade","Christian Wade",NA,"15 de mayo de 1991","Slough","/wiki/Slough",NA,NA,NA,173,85,"Winger",NA,"England"
"Q5139034","Cobus Reinach","Cobus Reinach","Jacobus Meyer Reinach","7 de febrero de 1990","Bloemfontein","/wiki/Bloemfontein",NA,NA,NA,175,84,"Scrum-Half",NA,"South Africa"
"Q5140290","Codie Taylor","Codie Taylor","Codie Joshua Dane Taylor","31 de marzo de 1991","Levin","/wiki/Levin",NA,NA,NA,183,106,"Hooker",NA,"New Zealand"
"Q5140724","Coenie Oosthuizen","Coenie Oosthuizen","Coenraad Victor Oosthuizen","22 de marzo de 1989","Potchefstroom","/wiki/Potchefstroom",NA,NA,NA,181,127,"Prop",NA,"South Africa"
"Q5173537","Cory Allen","Cory Allen","Cory Lloyd Allen","11 de febrero de 1993","Cardiff","/wiki/Cardiff",NA,NA,NA,191,99,"Centre",NA,"United Kingdom"
"Q5180780","Craig Burden","Craig Burden",NA,"13 de mayo de 1985","Durban","/wiki/Durban",NA,NA,NA,184,100,"Hooker",NA,"South Africa"
"Q5212361","Damian de Allende","Damian de Allende",NA,"25 de noviembre de 1991","Ciudad del Cabo","/wiki/Ciudad_del_Cabo",NA,NA,NA,189,101,"Centre; Winger",NA,"South Africa"
"Q5215794","Dane Coles","Dane Coles","Dane Stuart Coles","10 de diciembre de 1986","Paraparaumu","/w/index.php?title=Paraparaumu&action=edit&redlink=1",NA,NA,NA,184,103,"Hooker",NA,"New Zealand"
"Q5216764","Daniel Carpo","Daniel Carpo",NA,"26 de noviembre de 1984","Tulcea","/wiki/Tulcea",NA,NA,NA,191,106,"Number 8",NA,"Romania"
"Q5229656","Dave Rennie","Dave Rennie",NA,"22 de noviembre de 1963","Lower Hutt","/wiki/Lower_Hutt",NA,NA,NA,185,95,"Centre",NA,"New Zealand"
"Q5232734","David Curtis","David Curtis","David Michael Curtis","10 de abril de 1965","Harare","/wiki/Harare",NA,NA,NA,175,80,"Centre",NA,"Zimbabwe"
"Q5235886","David Kearney","David Kearney",NA,"19 de julio de 1989","Dundalk","/wiki/Dundalk",NA,NA,NA,181,95,"3rd Row",NA,"Ireland"
"Q5259850","Denys Dobson","Denys Dobson",NA,"28 de octubre de 1880",NA,NA,"10 de julio de 1916","Ngama (",NA,NA,NA,NA,NA,NA
"Q5310394","Duane Vermeulen","Duane Vermeulen","Daniel Johannes Vermeulen","3 de julio de 1986","Nelspruit","/wiki/Nelspruit",NA,NA,NA,193,117,"Number 8",NA,"South Africa"
"Q5314649","Duncan Weir","Duncan Weir",NA,"10 de mayo de 1991","Rutherglen","/wiki/Rutherglen",NA,NA,NA,172,91,"Fly-Half",NA,"United Kingdom"
"Q5367852","Elton Jantjies","Elton Jantjies","Elton Thomas Jantjies","1 de agosto de 1990","Graaff-Reinet","/wiki/Graaff-Reinet",NA,NA,NA,176,86,"Fly-Half",NA,"South Africa"
"Q5415574","Evan Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q5423222","Ezequiel Jurado","Ezequiel Jurado",NA,"17 de abril de 1973","Rosario","/wiki/Rosario_(Argentina)",NA,NA,NA,185,90,"Fullback",NA,"Argentina"
"Q5431837","Fale Simitaitoko","Bad Luck Fale",NA,"8 de enero de 1982",NA,NA,NA,NA,NA,NA,132,NA,NA,NA
"Q5445997","Fetu'u Vainikolo","Fetu’u Vainikolo","Fetu'u Moana Vainikolo","30 de enero de 1985","Tofoa","/wiki/Tofoa",NA,NA,NA,182,95,"3rd Row",NA,"Tonga"
"Q5483434","Francisco Gómez Kodela","Francisco Gómez Kodela",NA,"3 de julio de 1985","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,184,120,"Prop",NA,"Argentina"
"Q5484584","Franco Mostert","Franco Mostert","Francois John Mostert","27 de noviembre de 1990","Welkom","/wiki/Welkom",NA,NA,NA,198,112,"2nd Row",NA,"South Africa"
"Q5484684","Faf de Klerk","Faf de Klerk","François de Klerk","19 de octubre de 1991","Nelspruit","/wiki/Nelspruit",NA,NA,NA,172,88,"Scrum-Half",NA,"South Africa"
"Q5490423","Frank Wilson","Frank Wilson",NA,"5 de abril de 1944","Cardiff","/wiki/Cardiff","27 de diciembre de 2024",NA,NA,NA,NA,"3rd Row; Centre; Fly-Half",NA,"Wales"
"Q5492374","Frans Malherbe","Frans Malherbe","Jozua Francois Malherbe","14 de marzo de 1991","Paarl","/wiki/Paarl",NA,NA,NA,190,143,"Prop",NA,"South Africa"
"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka",NA,"3 de enero de 1985","Kioto","/wiki/Kioto",NA,NA,NA,166,72,"Scrum-Half",NA,"Japon"
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth William Anscombe","10 de mayo de 1991","Auckland","/wiki/Auckland",NA,NA,NA,183,80,"Fly-Half",NA,"New Zealand"
"Q5524090","Garry Adey","Garry Adey","Garry John Adey","13 de junio de 1945","Loughborough","/wiki/Loughborough","19 de agosto de 2023",NA,NA,NA,NA,"Number 8",NA,"England"
"Q5525432","Gary Lambert","Gary Lambert",NA,"21 de enero de 1959","Baton Rouge","/wiki/Baton_Rouge",NA,NA,NA,190,100,"3rd Row",NA,"U.S.A."
"Q5530883","Genaro Fessia","Genaro Fessia",NA,"22 de julio de 1981","Córdoba","/wiki/C%C3%B3rdoba_(Argentina)",NA,NA,NA,188,105,"Blindside Flanker",NA,NA
"Q5534256","Geoff Parling","Geoff Parling","Geoffrey Matthew W. Parling","28 de octubre de 1983","Stockton-on-Tees","/wiki/Stockton-on-Tees",NA,NA,NA,198,115,"2nd Row",NA,"England"
"Q5539348","George Ford","George Ford","George Thomas Ford","16 de marzo de 1993","Oldham","/wiki/Oldham",NA,NA,NA,175,87,"Fly-Half",NA,"England"
"Q5552937","Gerry Murphy","Gerry Murphy","Gerard Frank Murphy","5 de abril de 1945","Dublín","/wiki/Dubl%C3%ADn",NA,NA,NA,180,90,"Fullback",NA,"Ireland"
"Q5568095","Glen Webbe","Glen Webbe","Glenfield Michael Charles Webbe","21 de enero de 1962","Cardiff","/wiki/Cardiff",NA,NA,NA,180,85,"Winger",NA,"Wales"
