"origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2014-2015","viadana","Rugby_Viadana",12,5,"2014","2015"
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2015-2023","benetton","Benetton_Rugby",87,10,"2015","2023"
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2023-2024","stade montois","Stade_Montois_Rugby",2,0,"2023","2024"
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","senior_club","2024-","rangers vicenza","Rangers_Vicenza_Rugby",0,0,"2024",NA
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","international","2012-2014","italy under 20","Italy_national_under-20_rugby_union_team",11,0,"2012","2014"
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","international","2018-2022","italy","Italy_national_under-20_rugby_union_team",15,5,"2018","2022"
"Q55081476","Cherif Traorè","Cherif Traorè","Cherif_Traor%C3%A8","international","2021-2022","italy a","Italy_A_national_rugby_union_team",2,0,"2021","2022"
"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1988-1989","wakefield rfc","Wakefield_RFC",39,30,"1997","1998"
"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1997-1998","wakefield rfc","Wakefield_RFC",39,30,"1997","1998"
"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1998-1999","rotherham","Rotherham_Titans",56,45,"2000","2001"
"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","2000-2001","rotherham","Rotherham_Titans",56,45,"2000","2001"
"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","2001-2002","hull rugby union",NA,10,0,"2001","2002"
"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1992-1992","yorkshire",NA,0,0,"1992","1992"
"Q55081547","Terry Garnett","Terry Garnett","Terry_Garnett","senior_club","1993-1993","north of england",NA,0,0,"1993","1993"
"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2007-2019","panasonic wild knights","Saitama_Wild_Knights",157,80,"2007","2019"
"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2020-2021","canon eagles","Yokohama_Canon_Eagles",12,0,"2020","2021"
"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2022-2024","nec green rockets","Green_Rockets_Tokatsu",1,0,"2022","2024"
"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","senior_club","2012-2013","otago","Otago_Rugby_Football_Union",25,5,"2012","2013"
"Q5508557","Fumiaki Tanaka","Fumiaki Tanaka","Fumiaki_Tanaka","international","2008-2019","japan","Japan_national_rugby_union_team",75,40,"2008","2019"
"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2014-2019","worcester warriors","Worcester_Warriors",65,25,"2014","2019"
"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2019-2020","saracens","Saracens_F.C.",15,10,"2019","2020"
"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2020-","gloucester","Gloucester_Rugby",56,80,"2020",NA
"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","senior_club","2023-2024","→toulon(loan)",NA,21,5,"2023","2024"
"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","international","2016-2016","england under-20","England_national_under-20_rugby_union_team",10,35,"2016","2016"
"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","international","2017-2022","england a","England_A_national_rugby_union_team",2,0,"2017","2022"
"Q55092450","Jack Singleton","Jack Singleton","Jack_Singleton","international","2017-2022","england","England_national_under-20_rugby_union_team",4,0,"2017","2022"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1988-1988","university of pretoria","University_of_Pretoria",0,0,"1988","1988"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1992-1992","rau",NA,0,0,"1992","1992"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1993-1994","wanderers",NA,0,0,"1993","1994"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","amateur","1995-1996","pretoria","University_of_Pretoria",0,0,"1995","1996"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1999-2000","→fc grenoble, france",NA,3,9,"1999","2000"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1995-1996","northern transvaal","Blue_Bulls",53,131,"1995","1996"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1992-1994","transvaal","Blue_Bulls",34,513,"1992","1994"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1997-1997","eastern province","Eastern_Province_Elephants",5,38,"1997","1997"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","senior_club","1998-2000","south western districts","SWD_Eagles",63,0,"1998","2000"
"Q55092457","Theo Jansen van Rensburg","Theo Jansen van Rensburg","Theo_Jansen_van_Rensburg","international","1992-1994","south africa","South_Africa_national_rugby_union_team",7,40,"1992","1994"
"Q5511982","G.A.M. Isherwood","G.A.M. Isherwood","George_Isherwood","amateur","1909-1909","sale","Sale_Sharks",0,0,"1909","1909"
"Q5511982","G.A.M. Isherwood","G.A.M. Isherwood","George_Isherwood","amateur","1909-1909","cheshire rfc","Cheshire_Rugby_Football_Union",0,0,"1909","1909"
"Q5511982","G.A.M. Isherwood","G.A.M. Isherwood","George_Isherwood","international","1910-1910","british isles","British_%26_Irish_Lions",3,0,"1910","1910"
"Q5512417","G. R. Symes","G. R. Symes","G._R._Symes","international","1895-1895","ireland","Ireland_national_rugby_union_team",1,0,"1895","1895"
"Q5512446","G. S. Brown","G. S. Brown","G._S._Brown","international","1912-1912","ireland","Ireland_national_rugby_union_team",3,3,"1912","1912"
"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","senior_club","2017-2018","lelo saracens","Lelo_Saracens",3,0,"2017","2018"
"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","senior_club","2018-","biarritz olympique","Biarritz_Olympique",12,0,"2018",NA
"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","international","2016-2017","georgia u18","Georgia_national_under-18_rugby_union_team",6,0,"2016","2017"
"Q55138411","Giorgi Nutsubidze","Giorgi Nutsubidze","Giorgi_Nutsubidze","international","2018-2019","georgia u20","Georgia_national_under-20_rugby_union_team",4,0,"2018","2019"
"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2014-2016","bath","Bath_Rugby",0,0,"2014","2016"
"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2014-2015","→london scottish","London_Scottish_F.C.",1,0,"2014","2015"
"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2015-2015","→rosslyn park","Rosslyn_Park_F.C.",0,0,"2015","2015"
"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2015-2018","london irish","London_Irish",20,0,"2015","2018"
"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2018-","gloucester","Gloucester_Rugby",25,5,"2018",NA
"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2021-2021","→ospreys","Ospreys_(rugby_union)",1,0,"2021","2021"
"Q55183501","Todd Gleave","Todd Gleave","Todd_Gleave","senior_club","2022-","dallas jackals","Dallas_Jackals",0,0,"2022",NA
"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","amateur","NA-NA","sydenham",NA,0,0,NA,NA
"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","senior_club","2000-2003","crusaders","Crusaders_(rugby_union)",18,15,"2000","2003"
"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","senior_club","2004-2004","highlanders","Highlanders_(rugby_union)",8,5,"2004","2004"
"Q55183571","Ben Hurst","Ben Hurst","Ben_Hurst","senior_club","1999-2004","canterbury","Canterbury_(National_Provincial_Championship)",46,20,"1999","2004"
"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","senior_club","2017-2019","brive","CA_Brive",27,10,"2017","2019"
"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","senior_club","2019-2024","lyon","Lyon_OU_Rugby",79,20,"2019","2024"
"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","senior_club","2024-","racing 92","Racing_92",0,0,"2024",NA
"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","international","2018-2018","france u20","France_national_under-20_rugby_union_team",8,5,"2018","2018"
"Q55214960","Demba Bamba","Demba Bamba","Demba_Bamba","international","2018-","france","France_national_rugby_union_team",28,0,"2018",NA
"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","senior_club","2017-2020","clermont","ASM_Clermont_Auvergne",27,25,"2017","2020"
"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","senior_club","2020-2023","brive","CA_Brive",63,45,"2020","2023"
"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","senior_club","2023-","toulon","RC_Toulon",14,20,"2023",NA
"Q55217211","Setariki Tuicuvu","Setariki Tuicuvu","Seta_Tuicuvu","international","2018-","fiji","Fiji_national_rugby_union_team",12,18,"2018",NA
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2010-2014","auckland","Auckland",38,572,"2010","2014"
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2012-2012","blues","Blues_(Super_Rugby)",10,102,"2012","2012"
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2013-2014","chiefs","Chiefs_(Super_Rugby)",26,253,"2013","2014"
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2014-2019","cardiff blues","Cardiff_Rugby",76,615,"2014","2019"
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2019-2023","ospreys","Ospreys_(rugby_union)",19,142,"2019","2023"
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","senior_club","2024-","gloucester","Gloucester_Rugby",5,11,"2024",NA
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","international","2011-2011","new zealand u20","New_Zealand_national_under-20_rugby_union_team",5,86,"2011","2011"
"Q5522780","Gareth Anscombe","Gareth Anscombe","Gareth_Anscombe","international","2015-","wales","Wales_national_rugby_union_team",37,111,"2015",NA
"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","NA-NA","cardiff rfc","Cardiff_RFC",0,0,NA,NA
"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","NA-NA","pontypridd rfc","Pontypridd_RFC",0,0,NA,NA
"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","NA-NA","aberavon rfc","Aberavon_RFC",0,0,NA,NA
"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","1997-1999","bristol","Bristol_Bears",33,55,"1997","1999"
"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","senior_club","2003-2007","dragons","Dragons_RFC",75,30,"2003","2007"
"Q5522787","Gareth Baber","Gareth Baber","Gareth_Baber","international","NA-NA","wales 7s","Wales_national_rugby_sevens_team",0,0,NA,NA
"Q5522798","Gareth Chapman","Gareth Chapman","Gareth_Chapman","senior_club","2004-2007","newport gd","Dragons_RFC",15,25,"2004","2007"
"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","amateur","1890-1898","old diocesans",NA,0,0,"1890","1898"
"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","amateur","1898-1898","villagers rfc","Villager_Football_Club",0,0,"1898","1898"
"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","senior_club","1894-1898","western province","Western_Province_cricket_team",0,0,"1894","1898"
"Q11218488","Percy Twentyman-Jones","Percy Twentyman-Jones","Percy_Twentyman-Jones","international","1896-1896","south africa","South_Africa_national_cricket_team",3,3,"1896","1896"
"Q5522821","Gareth Davies","Gareth Davies","Gareth_Davies_(rugby_union,_born_1984)","senior_club","NA-NA","cardiff rfc","Cardiff_RFC",0,0,NA,NA
"Q5522821","Gareth Davies","Gareth Davies","Gareth_Davies_(rugby_union,_born_1984)","senior_club","NA-NA","cardiff blues","Cardiff_Rugby",0,0,NA,NA
"Q5522821","Gareth Davies","Gareth Davies","Gareth_Davies_(rugby_union,_born_1984)","senior_club","NA-NA","merthyr rfc","Merthyr_RFC",0,0,NA,NA
"Q5522826","Gareth Drabble","Gareth Drabble","Gareth_Drabble","senior_club","2006-","leeds carnegie","Leeds_Carnegie",0,0,"2006",NA
"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2011-2019","gloucester","Gloucester_Rugby",85,25,"2011","2019"
"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2011-2013","→hartpury college(loan)",NA,14,45,"2011","2013"
"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2019-2021","ospreys","Ospreys_(rugby_union)",16,5,"2019","2021"
"Q5522833","Gareth Evans","Gareth Evans","Gareth_Evans_(rugby_union,_born_September_1991)","senior_club","2021-","leicester tigers","Leicester_Tigers",0,0,"2021",NA
"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","NA-NA","dinas powys",NA,0,0,NA,NA
"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","NA-NA","cardiff rfc","Cardiff_RFC",0,0,NA,NA
"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","NA-NA","london welsh rfc","London_Welsh_RFC",0,0,NA,NA
"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","NA-NA","barbarian f.c.","Barbarian_F.C.",0,0,NA,NA
"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","amateur","NA-NA","devon",NA,0,0,NA,NA
"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","international","1953-1957","wales","Wales",12,15,"1953","1957"
"Q5522852","Gareth Griffiths","Gareth Griffiths","Gareth_Griffiths_(rugby_union)","international","1955-1955","british lions","British_%26_Irish_Lions",3,0,"1955","1955"
"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","amateur","2007-2010","uwic","Cardiff_Metropolitan_University",0,0,"2007","2010"
"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","amateur","2010-2010","rgc 1404","RGC_1404",0,0,"2010","2010"
"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","senior_club","2010-2011","rugby badia",NA,18,35,"2010","2011"
"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","senior_club","2011-","kyuden voltex","Kyuden_Voltex",0,0,"2011",NA
"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","international","2006-2006","philippines","Philippines_national_rugby_union_team",9,30,"2006","2006"
"Q5522867","Gareth Holgate","Gareth Holgate","Gareth_Holgate","international","2007-","philippines u19",NA,0,0,"2007",NA
"Q5522889","Gareth Jones","Gareth Jones","Gareth_Jones_(rugby_union,_born_1979)","senior_club","2004-2006","pontypridd","Pontypridd",0,0,"2004","2006"
"Q5522889","Gareth Jones","Gareth Jones","Gareth_Jones_(rugby_union,_born_1979)","senior_club","2006-2008","neath","Neath_RFC",0,0,"2006","2008"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2006-2007","ebbw vale","Ebbw_Vale_RFC",0,0,"2006","2007"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2007-2009","newport","Newport_RFC",10,0,"2007","2009"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2007-2009","cross keys","Cross_Keys_RFC",19,30,"2007","2009"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2009-2010","llandovery","Llandovery_RFC",1,0,"2009","2010"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2011-2011","llanelli","Llanelli_RFC",3,0,"2011","2011"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2014-2016","bristol rugby","Bristol_Bears",27,35,"2014","2016"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2006-2009","dragons","Dragons_RFC",19,15,"2006","2009"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","senior_club","2009-2014","scarlets","Scarlets",115,65,"2009","2014"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2004-2004","wales u16",NA,0,0,"2004","2004"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2005-2005","wales u18",NA,0,0,"2005","2005"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2006-2006","wales u19",NA,0,0,"2006","2006"
"Q5522905","Gareth Maule","Gareth Maule","Gareth_Maule","international","2007-2007","wales u20","Wales_national_under-20_rugby_union_team",0,0,"2007","2007"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","-2007","maesteg","Maesteg_RFC",0,0,NA,"2007"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2007-2009","bridgend","Bridgend",7,17,"2007","2009"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2009-2011","swansea","Swansea_RFC",5,64,"2009","2011"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2012-","llanelli","Llanelli_RFC",7,5,"2012",NA
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2014-2014","llandovery","Llandovery_RFC",2,5,"2014","2014"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2016-2016","carmarthen quins","Carmarthen_Quins_RFC",1,0,"2016","2016"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2017-2019","leicester tigers","Leicester_Tigers",29,15,"2017","2019"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2019-","newcastle falcons","Newcastle_Falcons",0,0,"2019",NA
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2007-2012","ospreys","Ospreys_(rugby_union)",50,86,"2007","2012"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","senior_club","2012-2017","scarlets","Scarlets",72,32,"2012","2017"
"Q5522934","Gareth Owen","Gareth Owen","Gareth_Owen_(rugby_union)","international","2006-2007","wales u19",NA,7,20,"2006","2007"
